plot_order,LAT,LON,H_LI, FILLED
1159,-65.96425,-61.89632,43.2542,59.40766
1160,-65.96408,-61.89627,43.23707,59.40766
1161,-65.9639,-61.89622,43.21606,59.40766
1162,-65.96372,-61.89617,43.25978,59.40766
1163,-65.96354,-61.89613,43.27316,59.40766
1164,-65.96337,-61.89608,43.2117,59.40766
1165,-65.96319,-61.89603,43.17537,59.40766
1166,-65.96301,-61.89598,43.17005,59.40766
1167,-65.96283,-61.89593,43.1316,59.40766
1168,-65.96266,-61.89588,43.11115,59.40766
1169,-65.96248,-61.89583,43.07618,59.40766
1170,-65.9623,-61.89578,43.07462,59.40766
1171,-65.96212,-61.89573,43.0807,59.40766
1172,-65.96195,-61.89568,43.07611,59.40766
1173,-65.96177,-61.89563,43.07473,59.40766
1174,-65.96159,-61.89558,43.07371,59.40766
1175,-65.96141,-61.89553,43.05988,59.40766
1176,-65.96124,-61.89548,43.05106,59.40766
1177,-65.96106,-61.89543,43.04911,59.40766
1178,-65.96088,-61.89538,43.04105,59.40766
1179,-65.96071,-61.89533,43.02366,59.40766
1180,-65.96053,-61.89528,42.99743,59.40766
1181,-65.96035,-61.89523,42.96213,59.40766
1182,-65.96017,-61.89518,42.93361,59.40766
1183,-65.96,-61.89513,42.93521,59.40766
1184,-65.95982,-61.89508,42.93825,59.40766
1185,-65.95964,-61.89503,42.95518,59.40766
1186,-65.95946,-61.89498,42.97087,59.40766
1187,-65.95929,-61.89494,42.95392,59.40766
1188,-65.95911,-61.89489,42.92806,59.40766
1189,-65.95893,-61.89484,42.92797,59.40766
1190,-65.95875,-61.89479,42.91454,59.40766
1191,-65.95858,-61.89474,42.88781,59.40766
1192,-65.9584,-61.89469,42.86389,59.40766
1193,-65.95822,-61.89464,42.84503,59.40766
1194,-65.95804,-61.89459,42.84632,59.40766
1195,-65.95787,-61.89454,42.82243,59.40766
1196,-65.95769,-61.89449,42.7877,59.40766
1197,-65.95751,-61.89444,42.75531,59.40766
1198,-65.95733,-61.89439,42.71529,59.40766
1199,-65.95716,-61.89434,42.67213,59.40766
1200,-65.95698,-61.89429,42.63469,59.40766
1201,-65.9568,-61.89424,42.62814,59.40766
1202,-65.95662,-61.89419,42.62,59.40766
1203,-65.95645,-61.89414,42.60849,59.40766
1204,-65.95627,-61.89409,42.60665,59.40766
1205,-65.95609,-61.89404,42.57432,59.40766
1206,-65.95591,-61.89399,42.53959,59.40766
1207,-65.95574,-61.89394,42.53029,59.40766
1208,-65.95556,-61.89389,42.53532,59.40766
1209,-65.95538,-61.89385,42.53538,59.40766
1210,-65.9552,-61.8938,42.54334,59.40766
1211,-65.95503,-61.89375,42.52292,59.40766
1212,-65.95485,-61.8937,42.51864,59.40766
1213,-65.95467,-61.89365,42.53022,59.40766
1214,-65.95449,-61.8936,42.50539,59.40766
1215,-65.95432,-61.89355,42.49218,59.40766
1216,-65.95414,-61.8935,42.49245,59.40766
1217,-65.95396,-61.89345,42.50677,59.40766
1218,-65.95378,-61.8934,42.53768,59.40766
1219,-65.95361,-61.89335,42.53741,59.40766
1220,-65.95343,-61.8933,42.53268,59.40766
1221,-65.95325,-61.89325,42.51839,59.40766
1222,-65.95307,-61.8932,42.49582,59.40766
1223,-65.9529,-61.89315,42.50663,59.40766
1224,-65.95272,-61.8931,42.51289,59.40766
1225,-65.95254,-61.89305,42.50685,59.40766
1226,-65.95236,-61.893,42.51124,59.40766
1227,-65.95219,-61.89295,42.51008,59.40766
1228,-65.95201,-61.8929,42.52539,59.40766
1229,-65.95183,-61.89286,42.54034,59.40766
1230,-65.95165,-61.89281,42.54972,59.40766
1231,-65.95148,-61.89276,42.5281,59.40766
1232,-65.9513,-61.89271,42.50206,59.40766
1233,-65.95112,-61.89266,42.49188,59.40766
1234,-65.95094,-61.89261,42.48917,59.40766
1235,-65.95077,-61.89256,42.47185,59.40766
1236,-65.95059,-61.89251,42.43877,59.40766
1237,-65.95041,-61.89246,42.43112,59.40766
1238,-65.95023,-61.89241,42.4299,59.40766
1239,-65.95006,-61.89236,42.4268,59.40766
1240,-65.94988,-61.89231,42.41895,59.40766
1241,-65.9497,-61.89226,42.41594,59.40766
1242,-65.94952,-61.89221,42.39925,59.40766
1243,-65.94935,-61.89216,42.40308,59.40766
1244,-65.94917,-61.89211,42.41081,59.40766
1245,-65.94899,-61.89206,42.37887,59.40766
1246,-65.94881,-61.89201,42.37955,59.40766
1247,-65.94864,-61.89196,42.38471,59.40766
1248,-65.94846,-61.89191,42.35057,59.40766
1249,-65.94828,-61.89186,42.31559,59.40766
1250,-65.9481,-61.89181,42.30793,59.40766
1251,-65.94793,-61.89176,42.32002,59.40766
1252,-65.94775,-61.89171,42.28867,59.40766
1253,-65.94757,-61.89167,42.27587,59.40766
1254,-65.94739,-61.89162,42.29667,59.40766
1255,-65.94722,-61.89157,42.29618,59.40766
1256,-65.94704,-61.89152,42.27069,59.40766
1257,-65.94686,-61.89147,42.21432,59.40766
1258,-65.94668,-61.89142,42.17446,59.40766
1259,-65.94651,-61.89137,42.17299,59.40766
1260,-65.94633,-61.89132,42.15002,59.40766
1261,-65.94615,-61.89127,42.12047,59.40766
1262,-65.94597,-61.89122,42.07664,59.40766
1263,-65.9458,-61.89117,42.0345,59.40766
1264,-65.94562,-61.89112,42.03054,59.40766
1265,-65.94544,-61.89107,42.02758,59.40766
1266,-65.94526,-61.89102,42.00484,59.40766
1267,-65.94509,-61.89097,41.99664,59.40766
1268,-65.94491,-61.89092,42.01575,59.40766
1269,-65.94473,-61.89087,42.06496,59.40766
1270,-65.94455,-61.89082,42.08857,59.40766
1271,-65.94438,-61.89078,42.09834,59.40766
1272,-65.9442,-61.89073,42.14255,59.40766
1273,-65.94402,-61.89068,42.18648,59.40766
1274,-65.94384,-61.89063,42.2263,59.40766
1275,-65.94367,-61.89058,42.24652,59.40766
1276,-65.94349,-61.89053,42.25756,59.40766
1277,-65.94331,-61.89048,42.27403,59.40766
1278,-65.94313,-61.89043,42.31084,59.40766
1279,-65.94296,-61.89038,42.34316,59.40766
1280,-65.94278,-61.89033,42.36268,59.40766
1281,-65.9426,-61.89028,42.36349,59.40766
1282,-65.94242,-61.89023,42.36059,59.40766
1283,-65.94225,-61.89018,42.38342,59.40766
1284,-65.94207,-61.89013,42.4078,59.40766
1285,-65.94189,-61.89008,42.41325,59.40766
1286,-65.94172,-61.89003,42.40897,59.40766
1287,-65.94154,-61.88998,42.43405,59.40766
1288,-65.94136,-61.88993,42.43946,59.40766
1289,-65.94118,-61.88988,42.41962,59.40766
1290,-65.94101,-61.88983,42.44645,59.40766
1291,-65.94083,-61.88978,42.48235,59.40766
1292,-65.94065,-61.88973,42.49795,59.40766
1293,-65.94047,-61.88968,42.52697,59.40766
1294,-65.9403,-61.88963,42.57619,59.40766
1295,-65.94012,-61.88959,42.61747,59.40766
1296,-65.93994,-61.88954,42.64125,59.40766
1297,-65.93976,-61.88949,42.63331,59.40766
1298,-65.93959,-61.88944,42.64011,59.40766
1299,-65.93941,-61.88939,42.65688,59.40766
1300,-65.93923,-61.88935,42.6497,59.40766
1301,-65.93905,-61.8893,42.64236,59.40766
1302,-65.93888,-61.88925,42.63125,59.40766
1303,-65.9387,-61.8892,42.6171,59.40766
1304,-65.93852,-61.88915,42.61848,59.40766
1305,-65.93834,-61.8891,42.60977,59.40766
1306,-65.93817,-61.88905,42.58749,59.40766
1307,-65.93799,-61.889,42.58714,59.40766
1308,-65.93781,-61.88895,42.60517,59.40766
1309,-65.93763,-61.8889,42.5626,59.40766
1310,-65.93746,-61.88885,42.50014,59.40766
1311,-65.93728,-61.8888,42.51332,59.40766
1312,-65.9371,-61.88875,42.53474,59.40766
1313,-65.93692,-61.8887,42.52182,59.40766
1314,-65.93675,-61.88865,42.49997,59.40766
1315,-65.93657,-61.8886,42.49884,59.40766
1316,-65.93639,-61.88855,42.5168,59.40766
1317,-65.93621,-61.8885,42.50728,59.40766
1318,-65.93604,-61.88846,42.49179,59.40766
1319,-65.93586,-61.88841,42.48835,59.40766
1320,-65.93568,-61.88836,42.48633,59.40766
1321,-65.9355,-61.88831,42.50421,59.40766
1322,-65.93533,-61.88826,42.50991,59.40766
1323,-65.93515,-61.88821,42.4931,59.40766
1324,-65.93497,-61.88816,42.48621,59.40766
1325,-65.93479,-61.88811,42.48492,59.40766
1326,-65.93462,-61.88806,42.481,59.40766
1327,-65.93444,-61.88801,42.4719,59.40766
1328,-65.93426,-61.88796,42.44289,59.40766
1329,-65.93408,-61.88791,42.40299,59.40766
1330,-65.93391,-61.88786,42.38871,59.40766
1331,-65.93373,-61.88781,42.37606,59.40766
1332,-65.93355,-61.88776,42.35066,59.40766
1333,-65.93337,-61.88771,42.3063,59.40766
1334,-65.9332,-61.88766,42.24826,59.40766
1335,-65.93302,-61.88761,42.19399,59.40766
1336,-65.93284,-61.88756,42.17746,59.40766
1337,-65.93266,-61.88751,42.17943,59.40766
1338,-65.93249,-61.88746,42.17419,59.40766
1339,-65.93231,-61.88741,42.17994,59.40766
1340,-65.93213,-61.88736,42.19518,59.40766
1341,-65.93195,-61.88731,42.18555,59.40766
1342,-65.93178,-61.88726,42.1385,59.40766
1343,-65.9316,-61.88721,42.1146,59.40766
1344,-65.93142,-61.88716,42.09332,59.40766
1345,-65.93124,-61.88711,42.03382,59.40766
1346,-65.93107,-61.88706,41.99018,59.40766
1347,-65.93089,-61.88702,41.97409,59.40766
1348,-65.93071,-61.88697,41.97475,59.40766
1349,-65.93053,-61.88692,41.97448,59.40766
1350,-65.93036,-61.88687,41.96244,59.40766
1351,-65.93018,-61.88682,41.94961,59.40766
1352,-65.93,-61.88677,41.9493,59.40766
1353,-65.92982,-61.88672,41.95799,59.40766
1354,-65.92965,-61.88667,41.9711,59.40766
1355,-65.92947,-61.88662,42.00579,59.40766
1356,-65.92929,-61.88657,42.02927,59.40766
1357,-65.92911,-61.88652,42.03543,59.40766
1358,-65.92894,-61.88647,42.05045,59.40766
1359,-65.92876,-61.88642,42.05518,59.40766
1360,-65.92858,-61.88638,42.02997,59.40766
1361,-65.9284,-61.88633,41.98282,59.40766
1362,-65.92823,-61.88628,41.94803,59.40766
1363,-65.92805,-61.88623,41.89783,59.40766
1364,-65.92787,-61.88618,41.81041,59.40766
1365,-65.92769,-61.88613,41.71375,59.40766
1366,-65.92752,-61.88608,41.61342,59.40766
1367,-65.92734,-61.88603,41.51736,59.40766
1368,-65.92716,-61.88598,41.43308,59.40766
1369,-65.92698,-61.88593,41.33883,59.40766
1370,-65.92681,-61.88588,41.28172,59.40766
1371,-65.92663,-61.88583,41.22895,59.40766
1372,-65.92645,-61.88578,41.17052,59.40766
1373,-65.92627,-61.88573,41.1219,59.40766
1374,-65.9261,-61.88568,41.06152,59.40766
1375,-65.92592,-61.88563,41.03132,59.40766
1376,-65.92574,-61.88558,41.01322,59.40766
1377,-65.92556,-61.88554,41.01454,59.40766
1378,-65.92539,-61.88549,40.98409,59.40766
1379,-65.92521,-61.88544,40.92662,59.40766
1380,-65.92503,-61.88539,40.9229,59.40766
1381,-65.92485,-61.88534,40.95896,59.40766
1382,-65.92468,-61.88529,40.93909,59.40766
1383,-65.9245,-61.88525,40.89065,59.40766
1384,-65.92432,-61.8852,40.8555,59.40766
1385,-65.92414,-61.88515,40.81637,59.40766
1386,-65.92397,-61.8851,40.79526,59.40766
1387,-65.92379,-61.88505,40.78126,59.40766
1388,-65.92361,-61.885,40.76681,59.40766
1389,-65.92343,-61.88495,40.7367,59.40766
1390,-65.92326,-61.8849,40.68188,59.40766
1391,-65.92308,-61.88485,40.67169,59.40766
1392,-65.9229,-61.8848,40.69212,59.40766
1393,-65.92272,-61.88475,40.71482,59.40766
1394,-65.92255,-61.8847,40.76571,59.40766
1395,-65.92237,-61.88465,40.82893,59.40766
1396,-65.92219,-61.8846,40.90062,59.40766
1397,-65.92201,-61.88455,40.98043,59.40766
1398,-65.92184,-61.8845,41.02753,59.40766
1399,-65.92166,-61.88445,41.10611,59.40766
1400,-65.92148,-61.8844,41.18232,59.40766
1401,-65.9213,-61.88435,41.23473,59.40766
1402,-65.92113,-61.8843,41.29071,59.40766
1403,-65.92095,-61.88425,41.34249,59.40766
1404,-65.92077,-61.8842,41.34346,59.40766
1405,-65.92059,-61.88415,41.31912,59.40766
1406,-65.92042,-61.88411,41.29753,59.40766
1407,-65.92024,-61.88406,41.28081,59.40766
1408,-65.92006,-61.88401,41.25849,59.40766
1409,-65.91988,-61.88396,41.17806,59.40766
1410,-65.91971,-61.88391,41.10351,59.40766
1411,-65.91953,-61.88386,41.04504,59.40766
1412,-65.91935,-61.88382,40.97773,59.40766
1413,-65.91917,-61.88377,40.9032,59.40766
1414,-65.919,-61.88372,40.8473,59.40766
1415,-65.91882,-61.88367,40.79294,59.40766
1416,-65.91864,-61.88362,40.74587,59.40766
1417,-65.91846,-61.88357,40.72236,59.40766
1418,-65.91829,-61.88352,40.66215,59.40766
1419,-65.91811,-61.88347,40.56526,59.40766
1420,-65.91793,-61.88342,40.45837,59.40766
1421,-65.91775,-61.88337,40.32084,59.40766
1422,-65.91758,-61.88332,40.15047,59.40766
1423,-65.9174,-61.88327,40.02868,59.40766
1424,-65.91722,-61.88322,39.94782,59.40766
1425,-65.91704,-61.88317,39.874,59.40766
1426,-65.91687,-61.88312,39.80811,59.40766
1427,-65.91669,-61.88307,39.76553,59.40766
1428,-65.91651,-61.88303,39.76123,59.40766
1429,-65.91633,-61.88298,39.79646,59.40766
1430,-65.91616,-61.88293,39.84607,59.40766
1431,-65.91598,-61.88288,39.86388,59.40766
1432,-65.9158,-61.88283,39.88852,59.40766
1433,-65.91562,-61.88278,39.91396,59.40766
1434,-65.91545,-61.88273,39.91132,59.40766
1435,-65.91527,-61.88268,39.92313,59.40766
1436,-65.91509,-61.88263,39.92869,59.40766
1437,-65.91492,-61.88258,39.93503,59.40766
1438,-65.91474,-61.88253,39.96149,59.40766
1439,-65.91456,-61.88249,40.01384,59.40766
1440,-65.91438,-61.88244,40.12648,59.40766
1441,-65.91421,-61.88239,40.28828,59.40766
1442,-65.91403,-61.88234,40.46575,59.40766
1443,-65.91385,-61.88229,40.63996,59.40766
1444,-65.91367,-61.88224,40.81402,59.40766
1445,-65.9135,-61.88219,40.94944,59.40766
1446,-65.91332,-61.88214,41.03016,59.40766
1447,-65.91314,-61.88209,41.05907,59.40766
1448,-65.91296,-61.88204,41.0746,59.40766
1449,-65.91279,-61.88199,41.0434,59.40766
1450,-65.91261,-61.88194,40.93234,59.40766
1451,-65.91243,-61.88189,40.75613,59.40766
1452,-65.91225,-61.88184,40.53269,59.40766
1453,-65.91208,-61.88179,40.27385,59.40766
1454,-65.9119,-61.88175,39.99686,59.40766
1455,-65.91172,-61.8817,39.73516,59.40766
1456,-65.91154,-61.88165,39.48922,59.40766
1457,-65.91137,-61.8816,39.22182,59.40766
1458,-65.91119,-61.88155,38.91184,59.40766
1459,-65.91101,-61.8815,38.65488,59.40766
1460,-65.91083,-61.88145,38.45724,59.40766
1461,-65.91066,-61.8814,38.25473,59.40766
1462,-65.91048,-61.88135,38.07988,59.40766
1463,-65.9103,-61.8813,37.97816,59.40766
1464,-65.91012,-61.88125,37.96214,59.40766
1465,-65.90995,-61.8812,38.0043,59.40766
1466,-65.90977,-61.88115,38.05392,59.40766
1467,-65.90959,-61.8811,38.1329,59.40766
1468,-65.90941,-61.88105,38.22638,59.40766
1469,-65.90924,-61.881,38.30354,59.40766
1470,-65.90906,-61.88095,38.32206,59.40766
1471,-65.90888,-61.8809,38.30183,59.40766
1472,-65.9087,-61.88086,38.28798,59.40766
1473,-65.90853,-61.88081,38.25946,59.40766
1474,-65.90835,-61.88076,38.16901,59.40766
1475,-65.90817,-61.88071,38.02864,59.40766
1476,-65.90799,-61.88067,37.86999,59.40766
1477,-65.90782,-61.88062,37.73279,59.40766
1478,-65.90764,-61.88057,37.6369,59.40766
1479,-65.90746,-61.88052,37.57127,59.40766
1480,-65.90728,-61.88047,37.49727,59.40766
1481,-65.90711,-61.88042,37.39454,59.40766
1482,-65.90693,-61.88037,37.31729,59.40766
1483,-65.90675,-61.88032,37.33138,59.40766
1484,-65.90657,-61.88027,37.38319,59.40766
1485,-65.9064,-61.88022,37.42514,59.40766
1486,-65.90622,-61.88017,37.50742,59.40766
1487,-65.90604,-61.88012,37.61289,59.40766
1488,-65.90586,-61.88007,37.6757,59.40766
1489,-65.90569,-61.88002,37.74437,59.40766
1490,-65.90551,-61.87997,37.81104,59.40766
1491,-65.90533,-61.87992,37.85724,59.40766
1492,-65.90515,-61.87988,37.87989,59.40766
1493,-65.90498,-61.87983,37.90571,59.40766
1494,-65.9048,-61.87978,37.96806,59.40766
1495,-65.90462,-61.87973,38.00004,59.40766
1496,-65.90444,-61.87968,37.96466,59.40766
1497,-65.90427,-61.87963,37.91505,59.40766
1498,-65.90409,-61.87958,37.94476,59.40766
1499,-65.90391,-61.87953,37.97949,59.40766
1500,-65.90373,-61.87948,38.00872,59.40766
1501,-65.90356,-61.87943,38.048,59.40766
1502,-65.90338,-61.87938,38.12961,59.40766
1503,-65.9032,-61.87933,38.22451,59.40766
1504,-65.90302,-61.87928,38.33694,59.40766
1505,-65.90285,-61.87923,38.46862,59.40766
1506,-65.90267,-61.87918,38.60206,59.40766
1507,-65.90249,-61.87913,38.79683,59.40766
1508,-65.90231,-61.87908,39.0161,59.40766
1509,-65.90214,-61.87903,39.23989,59.40766
1510,-65.90196,-61.87898,39.44168,59.40766
1511,-65.90178,-61.87893,39.62972,59.40766
1512,-65.9016,-61.87889,39.85175,59.40766
1513,-65.90143,-61.87884,40.10395,59.40766
1514,-65.90125,-61.87879,40.34942,59.40766
1515,-65.90107,-61.87875,40.54483,59.40766
1516,-65.90089,-61.8787,40.72892,59.40766
1517,-65.90072,-61.87865,40.91785,59.40766
1518,-65.90054,-61.8786,41.01772,59.40766
1519,-65.90036,-61.87855,41.00447,59.40766
1520,-65.90018,-61.8785,40.94563,59.40766
1521,-65.90001,-61.87845,40.82067,59.40766
1522,-65.89983,-61.8784,40.64508,59.40766
1523,-65.89965,-61.87835,40.41943,59.40766
1524,-65.89947,-61.8783,40.15107,59.40766
1525,-65.8993,-61.87825,39.87132,59.40766
1526,-65.89912,-61.8782,39.5934,59.40766
1527,-65.89894,-61.87815,39.34243,59.40766
1528,-65.89876,-61.8781,39.18902,59.40766
1529,-65.89859,-61.87805,39.1988,59.40766
1530,-65.89841,-61.878,39.39318,59.40766
1531,-65.89823,-61.87795,39.68648,59.40766
1532,-65.89805,-61.8779,40.08531,59.40766
1533,-65.89788,-61.87785,40.56997,59.40766
1534,-65.8977,-61.8778,41.11058,59.40766
1535,-65.89752,-61.87775,41.65988,59.40766
1536,-65.89734,-61.8777,42.12453,59.40766
1537,-65.89717,-61.87765,42.41605,59.40766
1538,-65.89699,-61.87761,42.62296,59.40766
1539,-65.89681,-61.87756,42.69875,59.40766
1540,-65.89663,-61.87751,42.4761,59.40766
1541,-65.89646,-61.87746,42.20929,59.40766
1542,-65.89628,-61.87741,41.99351,59.40766
1543,-65.8961,-61.87736,41.75801,59.40766
1544,-65.89592,-61.87731,41.54749,59.40766
1545,-65.89575,-61.87726,41.36341,59.40766
1546,-65.89557,-61.87721,41.29649,59.40766
1547,-65.89539,-61.87716,41.3778,59.40766
1548,-65.89521,-61.87711,41.43133,59.40766
1549,-65.89504,-61.87706,41.54819,59.40766
1550,-65.89486,-61.87701,41.85247,59.40766
1551,-65.89468,-61.87697,42.29922,59.40766
1552,-65.8945,-61.87692,42.75748,59.40766
1553,-65.89433,-61.87687,43.1398,59.40766
1554,-65.89415,-61.87682,43.43682,59.40766
1555,-65.89397,-61.87677,43.57425,59.40766
1556,-65.89379,-61.87673,43.59888,59.40766
1557,-65.89362,-61.87668,43.55107,59.40766
1558,-65.89344,-61.87663,43.4247,59.40766
1559,-65.89326,-61.87658,43.26578,59.40766
1560,-65.89308,-61.87653,43.14386,59.40766
1561,-65.89291,-61.87649,43.102,59.40766
1562,-65.89273,-61.87644,43.1779,59.40766
1563,-65.89255,-61.87639,43.37457,59.40766
1564,-65.89237,-61.87634,43.6154,59.40766
1565,-65.8922,-61.87629,43.91259,59.40766
1566,-65.89202,-61.87624,44.24278,59.40766
1567,-65.89184,-61.87619,44.5497,59.40766
1568,-65.89166,-61.87614,44.80172,59.40766
1569,-65.89149,-61.87608,44.9902,59.40766
1570,-65.89131,-61.87603,45.08071,59.40766
1571,-65.89113,-61.87598,45.03556,59.40766
1572,-65.89095,-61.87593,44.82268,59.40766
1573,-65.89078,-61.87588,44.45505,59.40766
1574,-65.8906,-61.87584,44.00342,59.40766
1575,-65.89042,-61.87579,43.53122,59.40766
1576,-65.89024,-61.87574,43.11627,59.40766
1577,-65.89007,-61.87569,42.81927,59.40766
1578,-65.88989,-61.87564,42.6896,59.40766
1579,-65.88971,-61.87559,42.78852,59.40766
1580,-65.88953,-61.87554,43.12908,59.40766
1581,-65.88936,-61.87549,43.69899,59.40766
1582,-65.88918,-61.87544,44.47377,59.40766
1583,-65.889,-61.87539,45.37751,59.40766
1584,-65.88882,-61.87534,46.26138,59.40766
1585,-65.88865,-61.87529,47.04054,59.40766
1586,-65.88847,-61.87524,47.66454,59.40766
1587,-65.88829,-61.87519,48.09352,59.40766
1588,-65.88811,-61.87514,48.33688,59.40766
1589,-65.88794,-61.87509,48.42391,59.40766
1590,-65.88776,-61.87504,48.47825,59.40766
1591,-65.88758,-61.87499,48.45635,59.40766
1592,-65.8874,-61.87495,48.36728,59.40766
1593,-65.88723,-61.8749,48.2553,59.40766
1594,-65.88705,-61.87485,48.10663,59.40766
1595,-65.88687,-61.8748,47.92525,59.40766
1596,-65.88669,-61.87475,47.66677,59.40766
1597,-65.88652,-61.8747,47.3475,59.40766
1598,-65.88634,-61.87465,47.03721,59.40766
1599,-65.88616,-61.8746,46.80624,59.40766
1600,-65.88598,-61.87455,46.75906,59.40766
1601,-65.88581,-61.87451,46.84158,59.40766
1602,-65.88563,-61.87446,46.97612,59.40766
1603,-65.88545,-61.87441,47.05988,59.40766
1604,-65.88527,-61.87436,47.142,59.40766
1605,-65.8851,-61.87431,47.20286,59.40766
1606,-65.88492,-61.87426,47.20078,59.40766
1607,-65.88474,-61.87421,47.16241,59.40766
1608,-65.88456,-61.87416,47.0723,59.40766
1609,-65.88439,-61.87411,46.93298,59.40766
1610,-65.88421,-61.87406,46.79169,59.40766
1611,-65.88403,-61.87401,46.64173,59.40766
1612,-65.88385,-61.87396,46.51939,59.40766
1613,-65.88368,-61.87391,46.46069,59.40766
1614,-65.8835,-61.87386,46.46049,59.40766
1615,-65.88332,-61.87381,46.54147,59.40766
1616,-65.88315,-61.87376,46.77253,59.40766
1617,-65.88297,-61.87371,47.17165,59.40766
1618,-65.88279,-61.87366,47.70626,59.40766
1619,-65.88261,-61.87361,48.3472,59.40766
1620,-65.88244,-61.87356,48.93081,59.40766
1621,-65.88226,-61.87352,49.48859,59.40766
1622,-65.88208,-61.87347,50.03704,59.40766
1623,-65.8819,-61.87342,50.47845,59.40766
1624,-65.88173,-61.87337,50.78438,59.40766
1625,-65.88155,-61.87332,51.02084,59.40766
1626,-65.88137,-61.87327,51.21508,59.40766
1627,-65.88119,-61.87322,51.35274,59.40766
1628,-65.88102,-61.87317,51.42147,59.40766
1629,-65.88084,-61.87312,51.47215,59.40766
1630,-65.88066,-61.87307,51.51042,59.40766
1631,-65.88048,-61.87302,51.48556,59.40766
1632,-65.88031,-61.87297,51.3658,59.40766
1633,-65.88013,-61.87293,51.20036,59.40766
1634,-65.87995,-61.87288,51.00859,59.40766
1635,-65.87977,-61.87283,50.75525,59.40766
1636,-65.8796,-61.87278,50.46844,59.40766
1637,-65.87942,-61.87273,50.1428,59.40766
1638,-65.87924,-61.87268,49.7508,59.40766
1639,-65.87906,-61.87263,49.33406,59.40766
1640,-65.87889,-61.87258,48.87911,59.40766
1641,-65.87871,-61.87253,48.38435,59.40766
1642,-65.87853,-61.87248,47.87067,59.40766
1643,-65.87835,-61.87243,47.37029,59.40766
1644,-65.87818,-61.87238,46.90446,59.40766
1645,-65.878,-61.87233,46.52044,59.40766
1646,-65.87782,-61.87228,46.34563,59.40766
1647,-65.87764,-61.87223,46.41898,59.40766
1648,-65.87747,-61.87218,46.64999,59.40766
1649,-65.87729,-61.87213,46.88007,59.40766
1650,-65.87711,-61.87209,47.18241,59.40766
1651,-65.87693,-61.87204,47.49617,59.40766
1652,-65.87676,-61.87199,47.70684,59.40766
1653,-65.87658,-61.87194,47.84108,59.40766
1654,-65.8764,-61.87189,47.97247,59.40766
1655,-65.87622,-61.87184,48.12667,59.40766
1656,-65.87605,-61.87179,48.24384,59.40766
1657,-65.87587,-61.87174,48.31256,59.40766
1658,-65.87569,-61.87169,48.38945,59.40766
1659,-65.87551,-61.87164,48.47628,59.40766
1660,-65.87534,-61.87159,48.58008,59.40766
1661,-65.87516,-61.87154,48.68188,59.40766
1662,-65.87498,-61.87149,48.79006,59.40766
1663,-65.8748,-61.87144,48.92617,59.40766
1664,-65.87463,-61.87139,49.08136,59.40766
1665,-65.87445,-61.87135,49.30265,59.40766
1666,-65.87427,-61.8713,49.58473,59.40766
1667,-65.87409,-61.87125,49.93148,59.40766
1668,-65.87392,-61.8712,50.35986,59.40766
1669,-65.87374,-61.87115,50.87584,59.40766
1670,-65.87356,-61.8711,51.47598,59.40766
1671,-65.87338,-61.87105,52.12097,59.40766
1672,-65.87321,-61.87101,52.76682,59.40766
1673,-65.87303,-61.87096,53.41286,59.40766
1674,-65.87285,-61.87091,54.03562,59.40766
1675,-65.87267,-61.87086,54.58501,59.40766
1676,-65.8725,-61.87081,55.07318,59.40766
1677,-65.87232,-61.87076,55.52785,59.40766
1678,-65.87214,-61.87072,55.91391,59.40766
1679,-65.87196,-61.87067,56.22223,59.40766
1680,-65.87179,-61.87062,56.45361,59.40766
1681,-65.87161,-61.87057,56.61035,59.40766
1682,-65.87143,-61.87052,56.69247,59.40766
1683,-65.87125,-61.87047,56.68777,59.40766
1684,-65.87108,-61.87041,56.62782,59.40766
1685,-65.8709,-61.87036,56.5201,59.40766
1686,-65.87072,-61.87031,56.34824,59.40766
1687,-65.87054,-61.87026,56.06939,59.40766
1688,-65.87037,-61.87021,55.68795,59.40766
1689,-65.87019,-61.87016,55.19788,59.40766
1690,-65.87001,-61.87011,54.58211,59.40766
1691,-65.86983,-61.87006,53.88937,59.40766
1692,-65.86966,-61.87002,53.10271,59.40766
1693,-65.86948,-61.86997,52.28102,59.40766
1694,-65.8693,-61.86992,51.45765,59.40766
1695,-65.86912,-61.86987,50.59778,59.40766
1696,-65.86895,-61.86982,49.66761,59.40766
1697,-65.86877,-61.86977,48.72839,59.40766
1698,-65.86859,-61.86972,47.83363,59.40766
1699,-65.86841,-61.86967,47.00048,59.40766
1700,-65.86824,-61.86962,46.23747,59.40766
1701,-65.86806,-61.86957,45.62414,59.40766
1702,-65.86788,-61.86952,45.15798,59.40766
1703,-65.8677,-61.86947,44.85315,59.40766
1704,-65.86753,-61.86942,44.7856,59.40766
1705,-65.86735,-61.86937,45.03667,59.40766
1706,-65.86717,-61.86932,45.6104,59.40766
1707,-65.86699,-61.86927,46.60345,59.40766
1708,-65.86682,-61.86923,47.86457,59.40766
1709,-65.86664,-61.86918,49.15841,59.40766
1710,-65.86646,-61.86913,50.35508,59.40766
1711,-65.86628,-61.86908,51.49052,59.40766
1712,-65.86611,-61.86904,52.56467,59.40766
1713,-65.86593,-61.86899,53.55168,59.40766
1714,-65.86575,-61.86894,54.36949,59.40766
1715,-65.86557,-61.86889,55.07847,59.40766
1716,-65.8654,-61.86884,55.69363,59.40766
1717,-65.86522,-61.86879,56.16686,59.40766
