plot_order,LAT,LON,H_LI,LEVEL-1
1159,-65.91243,-61.88189,40.75613,40.75613
1160,-65.91225,-61.88184,40.53269,40.53269
1161,-65.91208,-61.88179,40.27385,40.27385
1162,-65.9119,-61.88175,39.99686,39.99686
1163,-65.91172,-61.8817,39.73516,39.73516
1164,-65.91154,-61.88165,39.48922,39.48922
1165,-65.91137,-61.8816,39.22182,39.22182
1166,-65.91119,-61.88155,38.91184,38.91184
1167,-65.91101,-61.8815,38.65488,38.65488
1168,-65.91083,-61.88145,38.45724,38.45724
1169,-65.91066,-61.8814,38.25473,38.32206
1170,-65.91048,-61.88135,38.07988,38.32206
1171,-65.9103,-61.8813,37.97816,38.32206
1172,-65.91012,-61.88125,37.96214,38.32206
1173,-65.90995,-61.8812,38.0043,38.32206
1174,-65.90977,-61.88115,38.05392,38.32206
1175,-65.90959,-61.8811,38.1329,38.32206
1176,-65.90941,-61.88105,38.22638,38.32206
1177,-65.90924,-61.881,38.30354,38.32206
1178,-65.90906,-61.88095,38.32206,38.32206
1179,-65.90888,-61.8809,38.30183,38.30183
1180,-65.9087,-61.88086,38.28798,38.28798
1181,-65.90853,-61.88081,38.25946,38.25946
1182,-65.90835,-61.88076,38.16901,38.16901
1183,-65.90817,-61.88071,38.02864,38.02864
1184,-65.90799,-61.88067,37.86999,38.00004
1185,-65.90782,-61.88062,37.73279,38.00004
1186,-65.90764,-61.88057,37.6369,38.00004
1187,-65.90746,-61.88052,37.57127,38.00004
1188,-65.90728,-61.88047,37.49727,38.00004
1189,-65.90711,-61.88042,37.39454,38.00004
1190,-65.90693,-61.88037,37.31729,38.00004
1191,-65.90675,-61.88032,37.33138,38.00004
1192,-65.90657,-61.88027,37.38319,38.00004
1193,-65.9064,-61.88022,37.42514,38.00004
1194,-65.90622,-61.88017,37.50742,38.00004
1195,-65.90604,-61.88012,37.61289,38.00004
1196,-65.90586,-61.88007,37.6757,38.00004
1197,-65.90569,-61.88002,37.74437,38.00004
1198,-65.90551,-61.87997,37.81104,38.00004
1199,-65.90533,-61.87992,37.85724,38.00004
1200,-65.90515,-61.87988,37.87989,38.00004
1201,-65.90498,-61.87983,37.90571,38.00004
1202,-65.9048,-61.87978,37.96806,38.00004
1203,-65.90462,-61.87973,38.00004,38.00004
1204,-65.90444,-61.87968,37.96466,38.00004
1205,-65.90427,-61.87963,37.91505,38.00004
1206,-65.90409,-61.87958,37.94476,38.00004
1207,-65.90391,-61.87953,37.97949,38.00004
1208,-65.90373,-61.87948,38.00872,38.00872
1209,-65.90356,-61.87943,38.048,38.048
1210,-65.90338,-61.87938,38.12961,38.12961
1211,-65.9032,-61.87933,38.22451,38.22451
1212,-65.90302,-61.87928,38.33694,38.33694
1213,-65.90285,-61.87923,38.46862,38.46862
1214,-65.90267,-61.87918,38.60206,38.60206
1215,-65.90249,-61.87913,38.79683,38.79683
1216,-65.90231,-61.87908,39.0161,39.0161
1217,-65.90214,-61.87903,39.23989,39.23989
1218,-65.90196,-61.87898,39.44168,39.44168
1219,-65.90178,-61.87893,39.62972,39.62972
1220,-65.9016,-61.87889,39.85175,39.85175
1221,-65.90143,-61.87884,40.10395,40.10395
1222,-65.90125,-61.87879,40.34942,40.34942
1223,-65.90107,-61.87875,40.54483,40.54483
1224,-65.90089,-61.8787,40.72892,40.72892
1225,-65.90072,-61.87865,40.91785,40.91785
1226,-65.90054,-61.8786,41.01772,41.01772
1227,-65.90036,-61.87855,41.00447,41.01772
1228,-65.90018,-61.8785,40.94563,41.01772
1229,-65.90001,-61.87845,40.82067,41.01772
1230,-65.89983,-61.8784,40.64508,41.01772
1231,-65.89965,-61.87835,40.41943,41.01772
1232,-65.89947,-61.8783,40.15107,41.01772
1233,-65.8993,-61.87825,39.87132,41.01772
1234,-65.89912,-61.8782,39.5934,41.01772
1235,-65.89894,-61.87815,39.34243,41.01772
1236,-65.89876,-61.8781,39.18902,41.01772
1237,-65.89859,-61.87805,39.1988,41.01772
1238,-65.89841,-61.878,39.39318,41.01772
1239,-65.89823,-61.87795,39.68648,41.01772
1240,-65.89805,-61.8779,40.08531,41.01772
1241,-65.89788,-61.87785,40.56997,41.01772
1242,-65.8977,-61.8778,41.11058,41.11058
1243,-65.89752,-61.87775,41.65988,41.65988
1244,-65.89734,-61.8777,42.12453,42.12453
1245,-65.89717,-61.87765,42.41605,42.41605
1246,-65.89699,-61.87761,42.62296,42.62296
1247,-65.89681,-61.87756,42.69875,42.69875
1248,-65.89663,-61.87751,42.4761,42.69875
1249,-65.89646,-61.87746,42.20929,42.69875
1250,-65.89628,-61.87741,41.99351,42.69875
1251,-65.8961,-61.87736,41.75801,42.69875
1252,-65.89592,-61.87731,41.54749,42.69875
1253,-65.89575,-61.87726,41.36341,42.69875
1254,-65.89557,-61.87721,41.29649,42.69875
1255,-65.89539,-61.87716,41.3778,42.69875
1256,-65.89521,-61.87711,41.43133,42.69875
1257,-65.89504,-61.87706,41.54819,42.69875
1258,-65.89486,-61.87701,41.85247,42.69875
1259,-65.89468,-61.87697,42.29922,42.69875
1260,-65.8945,-61.87692,42.75748,42.75748
1261,-65.89433,-61.87687,43.1398,43.1398
1262,-65.89415,-61.87682,43.43682,43.43682
1263,-65.89397,-61.87677,43.57425,43.57425
1264,-65.89379,-61.87673,43.59888,43.59888
1265,-65.89362,-61.87668,43.55107,43.59888
1266,-65.89344,-61.87663,43.4247,43.59888
1267,-65.89326,-61.87658,43.26578,43.59888
1268,-65.89308,-61.87653,43.14386,43.59888
1269,-65.89291,-61.87649,43.102,43.59888
1270,-65.89273,-61.87644,43.1779,43.59888
1271,-65.89255,-61.87639,43.37457,43.59888
1272,-65.89237,-61.87634,43.6154,43.6154
1273,-65.8922,-61.87629,43.91259,43.91259
1274,-65.89202,-61.87624,44.24278,44.24278
1275,-65.89184,-61.87619,44.5497,44.5497
1276,-65.89166,-61.87614,44.80172,44.80172
1277,-65.89149,-61.87608,44.9902,44.9902
1278,-65.89131,-61.87603,45.08071,45.08071
1279,-65.89113,-61.87598,45.03556,45.08071
1280,-65.89095,-61.87593,44.82268,45.08071
1281,-65.89078,-61.87588,44.45505,45.08071
1282,-65.8906,-61.87584,44.00342,45.08071
1283,-65.89042,-61.87579,43.53122,45.08071
1284,-65.89024,-61.87574,43.11627,45.08071
1285,-65.89007,-61.87569,42.81927,45.08071
1286,-65.88989,-61.87564,42.6896,45.08071
1287,-65.88971,-61.87559,42.78852,45.08071
1288,-65.88953,-61.87554,43.12908,45.08071
1289,-65.88936,-61.87549,43.69899,45.08071
1290,-65.88918,-61.87544,44.47377,45.08071
1291,-65.889,-61.87539,45.37751,45.37751
1292,-65.88882,-61.87534,46.26138,46.26138
1293,-65.88865,-61.87529,47.04054,47.04054
1294,-65.88847,-61.87524,47.66454,47.66454
1295,-65.88829,-61.87519,48.09352,48.09352
1296,-65.88811,-61.87514,48.33688,48.33688
1297,-65.88794,-61.87509,48.42391,48.42391
1298,-65.88776,-61.87504,48.47825,48.47825
1299,-65.88758,-61.87499,48.45635,48.45635
1300,-65.8874,-61.87495,48.36728,48.36728
1301,-65.88723,-61.8749,48.2553,48.2553
1302,-65.88705,-61.87485,48.10663,48.10663
1303,-65.88687,-61.8748,47.92525,47.92525
1304,-65.88669,-61.87475,47.66677,47.66677
1305,-65.88652,-61.8747,47.3475,47.3475
1306,-65.88634,-61.87465,47.03721,47.20286
1307,-65.88616,-61.8746,46.80624,47.20286
1308,-65.88598,-61.87455,46.75906,47.20286
1309,-65.88581,-61.87451,46.84158,47.20286
1310,-65.88563,-61.87446,46.97612,47.20286
1311,-65.88545,-61.87441,47.05988,47.20286
1312,-65.88527,-61.87436,47.142,47.20286
1313,-65.8851,-61.87431,47.20286,47.20286
1314,-65.88492,-61.87426,47.20078,47.20286
1315,-65.88474,-61.87421,47.16241,47.20286
1316,-65.88456,-61.87416,47.0723,47.20286
1317,-65.88439,-61.87411,46.93298,47.20286
1318,-65.88421,-61.87406,46.79169,47.20286
1319,-65.88403,-61.87401,46.64173,47.20286
1320,-65.88385,-61.87396,46.51939,47.20286
1321,-65.88368,-61.87391,46.46069,47.20286
1322,-65.8835,-61.87386,46.46049,47.20286
1323,-65.88332,-61.87381,46.54147,47.20286
1324,-65.88315,-61.87376,46.77253,47.20286
1325,-65.88297,-61.87371,47.17165,47.20286
1326,-65.88279,-61.87366,47.70626,47.70626
1327,-65.88261,-61.87361,48.3472,48.3472
1328,-65.88244,-61.87356,48.93081,48.93081
1329,-65.88226,-61.87352,49.48859,49.48859
1330,-65.88208,-61.87347,50.03704,50.03704
1331,-65.8819,-61.87342,50.47845,50.47845
1332,-65.88173,-61.87337,50.78438,50.78438
1333,-65.88155,-61.87332,51.02084,51.02084
1334,-65.88137,-61.87327,51.21508,51.21508
1335,-65.88119,-61.87322,51.35274,51.35274
1336,-65.88102,-61.87317,51.42147,51.42147
1337,-65.88084,-61.87312,51.47215,51.47215
1338,-65.88066,-61.87307,51.51042,51.51042
1339,-65.88048,-61.87302,51.48556,51.51042
1340,-65.88031,-61.87297,51.3658,51.51042
1341,-65.88013,-61.87293,51.20036,51.51042
1342,-65.87995,-61.87288,51.00859,51.51042
1343,-65.87977,-61.87283,50.75525,51.51042
1344,-65.8796,-61.87278,50.46844,51.51042
1345,-65.87942,-61.87273,50.1428,51.51042
1346,-65.87924,-61.87268,49.7508,51.51042
1347,-65.87906,-61.87263,49.33406,51.51042
1348,-65.87889,-61.87258,48.87911,51.51042
1349,-65.87871,-61.87253,48.38435,51.51042
1350,-65.87853,-61.87248,47.87067,51.51042
1351,-65.87835,-61.87243,47.37029,51.51042
1352,-65.87818,-61.87238,46.90446,51.51042
1353,-65.878,-61.87233,46.52044,51.51042
1354,-65.87782,-61.87228,46.34563,51.51042
1355,-65.87764,-61.87223,46.41898,51.51042
1356,-65.87747,-61.87218,46.64999,51.51042
1357,-65.87729,-61.87213,46.88007,51.51042
1358,-65.87711,-61.87209,47.18241,51.51042
1359,-65.87693,-61.87204,47.49617,51.51042
1360,-65.87676,-61.87199,47.70684,51.51042
1361,-65.87658,-61.87194,47.84108,51.51042
1362,-65.8764,-61.87189,47.97247,51.51042
1363,-65.87622,-61.87184,48.12667,51.51042
1364,-65.87605,-61.87179,48.24384,51.51042
1365,-65.87587,-61.87174,48.31256,51.51042
1366,-65.87569,-61.87169,48.38945,51.51042
1367,-65.87551,-61.87164,48.47628,51.51042
1368,-65.87534,-61.87159,48.58008,51.51042
1369,-65.87516,-61.87154,48.68188,51.51042
1370,-65.87498,-61.87149,48.79006,51.51042
1371,-65.8748,-61.87144,48.92617,51.51042
1372,-65.87463,-61.87139,49.08136,51.51042
1373,-65.87445,-61.87135,49.30265,51.51042
1374,-65.87427,-61.8713,49.58473,51.51042
1375,-65.87409,-61.87125,49.93148,51.51042
1376,-65.87392,-61.8712,50.35986,51.51042
1377,-65.87374,-61.87115,50.87584,51.51042
1378,-65.87356,-61.8711,51.47598,51.51042
1379,-65.87338,-61.87105,52.12097,52.12097
1380,-65.87321,-61.87101,52.76682,52.76682
1381,-65.87303,-61.87096,53.41286,53.41286
1382,-65.87285,-61.87091,54.03562,54.03562
1383,-65.87267,-61.87086,54.58501,54.58501
1384,-65.8725,-61.87081,55.07318,55.07318
1385,-65.87232,-61.87076,55.52785,55.52785
1386,-65.87214,-61.87072,55.91391,55.91391
1387,-65.87196,-61.87067,56.22223,56.22223
1388,-65.87179,-61.87062,56.45361,56.45361
1389,-65.87161,-61.87057,56.61035,56.61035
1390,-65.87143,-61.87052,56.69247,56.69247
1391,-65.87125,-61.87047,56.68777,56.69247
1392,-65.87108,-61.87041,56.62782,56.69247
1393,-65.8709,-61.87036,56.5201,56.69247
1394,-65.87072,-61.87031,56.34824,56.69247
1395,-65.87054,-61.87026,56.06939,56.69247
1396,-65.87037,-61.87021,55.68795,56.69247
1397,-65.87019,-61.87016,55.19788,56.69247
1398,-65.87001,-61.87011,54.58211,56.69247
1399,-65.86983,-61.87006,53.88937,56.69247
1400,-65.86966,-61.87002,53.10271,56.69247
1401,-65.86948,-61.86997,52.28102,56.69247
1402,-65.8693,-61.86992,51.45765,56.69247
1403,-65.86912,-61.86987,50.59778,56.69247
1404,-65.86895,-61.86982,49.66761,56.69247
1405,-65.86877,-61.86977,48.72839,56.69247
1406,-65.86859,-61.86972,47.83363,56.69247
1407,-65.86841,-61.86967,47.00048,56.69247
1408,-65.86824,-61.86962,46.23747,56.69247
1409,-65.86806,-61.86957,45.62414,56.69247
1410,-65.86788,-61.86952,45.15798,56.69247
1411,-65.8677,-61.86947,44.85315,56.69247
1412,-65.86753,-61.86942,44.7856,56.69247
1413,-65.86735,-61.86937,45.03667,56.69247
1414,-65.86717,-61.86932,45.6104,56.69247
1415,-65.86699,-61.86927,46.60345,56.69247
1416,-65.86682,-61.86923,47.86457,56.69247
1417,-65.86664,-61.86918,49.15841,56.69247
1418,-65.86646,-61.86913,50.35508,56.69247
1419,-65.86628,-61.86908,51.49052,56.69247
1420,-65.86611,-61.86904,52.56467,56.69247
1421,-65.86593,-61.86899,53.55168,56.69247
1422,-65.86575,-61.86894,54.36949,56.69247
1423,-65.86557,-61.86889,55.07847,56.69247
1424,-65.8654,-61.86884,55.69363,56.69247
1425,-65.86522,-61.86879,56.16686,56.69247
1426,-65.86504,-61.86874,56.51687,56.69247
1427,-65.86486,-61.86869,56.78152,56.78152
1428,-65.86469,-61.86864,56.97976,56.97976
1429,-65.86451,-61.86859,57.09033,57.09033
1430,-65.86433,-61.86854,57.05963,57.05963
1431,-65.86415,-61.86849,56.93415,56.93415
1432,-65.86398,-61.86844,56.70562,56.70562
1433,-65.8638,-61.86838,56.37445,56.37445
1434,-65.86362,-61.86833,56.0276,56.0276
1435,-65.86344,-61.86828,55.5831,55.5831
1436,-65.86327,-61.86823,55.01252,55.01252
1437,-65.86309,-61.86818,54.41323,54.41323
1438,-65.86291,-61.86813,53.78547,53.78547
1439,-65.86273,-61.86808,53.14366,53.14366
1440,-65.86256,-61.86804,52.49934,52.49934
1441,-65.86238,-61.86799,51.91153,52.09583
1442,-65.8622,-61.86794,51.48715,52.09583
1443,-65.86202,-61.86789,51.23244,52.09583
1444,-65.86185,-61.86785,51.13659,52.09583
1445,-65.86167,-61.8678,51.18359,52.09583
1446,-65.86149,-61.86775,51.29888,52.09583
1447,-65.86131,-61.8677,51.47414,52.09583
1448,-65.86114,-61.86765,51.68773,52.09583
1449,-65.86096,-61.8676,51.92395,52.09583
1450,-65.86078,-61.86755,52.06709,52.09583
1451,-65.86061,-61.86749,52.09583,52.09583
1452,-65.86043,-61.86744,52.07014,52.09583
1453,-65.86025,-61.86739,52.00313,52.09583
1454,-65.86007,-61.86734,51.85548,52.09583
1455,-65.8599,-61.86729,51.65146,52.09583
1456,-65.85972,-61.86724,51.3994,52.09583
1457,-65.85954,-61.86719,51.12365,52.09583
1458,-65.85936,-61.86714,50.82155,52.09583
1459,-65.85919,-61.86709,50.49342,52.09583
1460,-65.85901,-61.86704,50.12068,52.09583
1461,-65.85883,-61.867,49.68576,52.09583
1462,-65.85865,-61.86695,49.22736,52.09583
1463,-65.85848,-61.8669,48.75405,52.09583
1464,-65.8583,-61.86685,48.26984,52.09583
1465,-65.85812,-61.8668,47.76048,52.09583
1466,-65.85794,-61.86676,47.27719,52.09583
1467,-65.85777,-61.86671,46.8242,52.09583
1468,-65.85759,-61.86666,46.40347,52.09583
1469,-65.85741,-61.86661,46.04648,52.09583
1470,-65.85723,-61.86656,45.78957,52.09583
1471,-65.85706,-61.86651,45.70823,52.09583
1472,-65.85688,-61.86646,45.85256,52.09583
1473,-65.8567,-61.86641,46.26804,52.09583
1474,-65.85652,-61.86636,46.92432,52.09583
1475,-65.85635,-61.86631,47.77964,52.09583
1476,-65.85617,-61.86625,48.82298,52.09583
1477,-65.85599,-61.8662,49.99955,52.09583
1478,-65.85581,-61.86615,51.27714,52.09583
1479,-65.85564,-61.86611,52.498,52.498
1480,-65.85546,-61.86606,53.58503,53.58503
1481,-65.85528,-61.86601,54.60238,54.60238
1482,-65.8551,-61.86596,55.51554,55.51554
1483,-65.85493,-61.86592,56.27024,56.27024
1484,-65.85475,-61.86587,56.92483,56.92483
1485,-65.85457,-61.86582,57.4895,57.4895
1486,-65.85439,-61.86577,57.95006,57.95006
1487,-65.85422,-61.86573,58.29442,58.29442
1488,-65.85404,-61.86567,58.5834,58.5834
1489,-65.85386,-61.86562,58.8219,58.8219
1490,-65.85368,-61.86557,58.94395,58.94395
1491,-65.85351,-61.86552,58.91929,58.91929
1492,-65.85333,-61.86547,58.80875,58.80875
1493,-65.85315,-61.86542,58.68125,58.68125
1494,-65.85297,-61.86537,58.50813,58.50813
1495,-65.8528,-61.86532,58.28239,58.28239
1496,-65.85262,-61.86527,57.94703,57.94703
1497,-65.85244,-61.86523,57.51242,57.51242
1498,-65.85226,-61.86518,56.97698,56.97698
1499,-65.85209,-61.86513,56.34296,56.34296
1500,-65.85191,-61.86508,55.65792,55.65792
1501,-65.85173,-61.86504,54.97292,54.97292
1502,-65.85155,-61.86499,54.29591,54.64542
1503,-65.85138,-61.86494,53.62078,54.64542
1504,-65.8512,-61.86489,52.98262,54.64542
1505,-65.85102,-61.86484,52.38503,54.64542
1506,-65.85084,-61.86479,51.85083,54.64542
1507,-65.85067,-61.86474,51.35472,54.64542
1508,-65.85049,-61.86469,50.98223,54.64542
1509,-65.85031,-61.86464,50.75381,54.64542
1510,-65.85013,-61.86459,50.63483,54.64542
1511,-65.84996,-61.86454,50.60529,54.64542
1512,-65.84978,-61.86449,50.65317,54.64542
1513,-65.8496,-61.86444,50.7116,54.64542
1514,-65.84942,-61.86439,50.8483,54.64542
1515,-65.84925,-61.86434,51.01084,54.64542
1516,-65.84907,-61.86429,51.1018,54.64542
1517,-65.84889,-61.86424,51.21031,54.64542
1518,-65.84871,-61.86419,51.35838,54.64542
1519,-65.84854,-61.86415,51.51376,54.64542
1520,-65.84836,-61.8641,51.68365,54.64542
1521,-65.84818,-61.86405,51.87021,54.64542
1522,-65.848,-61.864,52.08514,54.64542
1523,-65.84783,-61.86395,52.32098,54.64542
1524,-65.84765,-61.8639,52.54746,54.64542
1525,-65.84747,-61.86385,52.78056,54.64542
1526,-65.84729,-61.8638,53.00166,54.64542
1527,-65.84712,-61.86375,53.22482,54.64542
1528,-65.84694,-61.8637,53.48416,54.64542
1529,-65.84676,-61.86365,53.75924,54.64542
1530,-65.84658,-61.8636,54.04031,54.64542
1531,-65.84641,-61.86355,54.26561,54.64542
1532,-65.84623,-61.8635,54.41309,54.64542
1533,-65.84605,-61.86345,54.53568,54.64542
1534,-65.84587,-61.8634,54.63295,54.64542
1535,-65.8457,-61.86335,54.64542,54.64542
1536,-65.84552,-61.8633,54.59217,54.59217
1537,-65.84534,-61.86325,54.50609,54.50609
1538,-65.84516,-61.8632,54.42128,54.42128
1539,-65.84499,-61.86315,54.3315,54.3315
1540,-65.84481,-61.8631,54.24035,54.24035
1541,-65.84463,-61.86305,54.10126,54.10126
1542,-65.84445,-61.863,53.93424,53.93424
1543,-65.84428,-61.86295,53.76979,53.76979
1544,-65.8441,-61.8629,53.59033,53.59033
1545,-65.84392,-61.86286,53.40638,53.40638
1546,-65.84374,-61.86281,53.20679,53.20679
1547,-65.84357,-61.86276,53.01287,53.01287
1548,-65.84339,-61.86271,52.79114,52.79114
1549,-65.84321,-61.86266,52.58388,52.58388
1550,-65.84303,-61.86261,52.42025,52.42025
1551,-65.84286,-61.86256,52.2897,52.2897
1552,-65.84268,-61.86252,52.19391,52.19391
1553,-65.8425,-61.86247,52.14895,52.16918
1554,-65.84232,-61.86242,52.13475,52.16918
1555,-65.84215,-61.86238,52.15104,52.16918
1556,-65.84197,-61.86233,52.16918,52.16918
1557,-65.84179,-61.86228,52.16742,52.16918
1558,-65.84161,-61.86223,52.16519,52.16918
1559,-65.84144,-61.86218,52.1391,52.16918
1560,-65.84126,-61.86213,52.07257,52.16918
1561,-65.84108,-61.86208,51.97889,52.16918
1562,-65.8409,-61.86203,51.8624,52.16918
1563,-65.84073,-61.86198,51.6983,52.16918
1564,-65.84055,-61.86193,51.47353,52.16918
1565,-65.84037,-61.86188,51.19937,52.16918
1566,-65.84019,-61.86183,50.8928,52.16918
1567,-65.84002,-61.86178,50.60777,52.16918
1568,-65.83984,-61.86173,50.34086,52.16918
1569,-65.83966,-61.86168,50.12793,52.16918
1570,-65.83948,-61.86163,50.01377,52.16918
1571,-65.83931,-61.86158,49.99393,52.16918
1572,-65.83913,-61.86153,50.11355,52.16918
1573,-65.83895,-61.86148,50.3535,52.16918
1574,-65.83877,-61.86143,50.73947,52.16918
1575,-65.8386,-61.86138,51.32942,52.16918
1576,-65.83842,-61.86134,52.08096,52.16918
1577,-65.83824,-61.86129,52.91468,52.91468
1578,-65.83806,-61.86124,53.79014,53.79014
1579,-65.83789,-61.86119,54.65223,54.65223
1580,-65.83771,-61.86114,55.47243,55.47243
1581,-65.83753,-61.86109,56.1055,56.1055
1582,-65.83735,-61.86104,56.68576,56.68576
1583,-65.83718,-61.861,57.243,57.243
1584,-65.837,-61.86095,57.69213,57.69213
1585,-65.83682,-61.8609,58.05418,58.05418
1586,-65.83664,-61.86085,58.29327,58.29327
1587,-65.83647,-61.8608,58.42035,58.42035
1588,-65.83629,-61.86075,58.46981,58.46981
1589,-65.83611,-61.8607,58.53914,58.53914
1590,-65.83593,-61.86065,58.55581,58.55581
1591,-65.83576,-61.8606,58.47454,58.47454
1592,-65.83558,-61.86055,58.38311,58.38311
1593,-65.8354,-61.8605,58.28303,58.28303
1594,-65.83523,-61.86045,58.12477,58.12477
1595,-65.83505,-61.8604,57.94512,57.94512
1596,-65.83487,-61.86035,57.74319,57.74319
1597,-65.83469,-61.8603,57.5081,57.5081
1598,-65.83452,-61.86025,57.26207,57.26207
1599,-65.83434,-61.8602,57.01671,57.01671
1600,-65.83416,-61.86015,56.78389,56.78389
1601,-65.83398,-61.8601,56.5379,56.5379
1602,-65.83381,-61.86005,56.25303,56.48173
1603,-65.83363,-61.86,56.0089,56.48173
1604,-65.83345,-61.85996,55.80271,56.48173
1605,-65.83327,-61.85991,55.59874,56.48173
1606,-65.8331,-61.85986,55.42604,56.48173
1607,-65.83292,-61.85981,55.23535,56.48173
1608,-65.83274,-61.85976,55.03053,56.48173
1609,-65.83256,-61.85971,54.85557,56.48173
1610,-65.83239,-61.85966,54.67785,56.48173
1611,-65.83221,-61.85961,54.51928,56.48173
1612,-65.83203,-61.85956,54.33077,56.48173
1613,-65.83185,-61.85951,54.05746,56.48173
1614,-65.83168,-61.85946,53.74657,56.48173
1615,-65.8315,-61.85941,53.39263,56.48173
1616,-65.83132,-61.85936,52.9859,56.48173
1617,-65.83114,-61.85932,52.54496,56.48173
1618,-65.83097,-61.85927,52.12045,56.48173
1619,-65.83079,-61.85922,51.71529,56.48173
1620,-65.83061,-61.85917,51.32684,56.48173
1621,-65.83043,-61.85913,50.97963,56.48173
1622,-65.83026,-61.85908,50.69569,56.48173
1623,-65.83008,-61.85902,50.47801,56.48173
1624,-65.8299,-61.85897,50.3446,56.48173
1625,-65.82972,-61.85892,50.28194,56.48173
1626,-65.82955,-61.85887,50.30807,56.48173
1627,-65.82937,-61.85882,50.51088,56.48173
1628,-65.82919,-61.85877,50.8632,56.48173
1629,-65.82901,-61.85872,51.39329,56.48173
1630,-65.82884,-61.85867,52.04027,56.48173
1631,-65.82866,-61.85862,52.75687,56.48173
1632,-65.82848,-61.85857,53.53476,56.48173
1633,-65.8283,-61.85852,54.21519,56.48173
1634,-65.82813,-61.85848,54.75221,56.48173
1635,-65.82795,-61.85843,55.26296,56.48173
1636,-65.82777,-61.85838,55.76437,56.48173
1637,-65.82759,-61.85833,56.16482,56.48173
1638,-65.82742,-61.85829,56.38594,56.48173
1639,-65.82724,-61.85824,56.47393,56.48173
1640,-65.82706,-61.85819,56.48173,56.48173
1641,-65.82688,-61.85814,56.46157,56.48173
1642,-65.82671,-61.85809,56.36908,56.48173
1643,-65.82653,-61.85804,56.12829,56.48173
1644,-65.82635,-61.85799,55.79439,56.48173
1645,-65.82617,-61.85794,55.36588,56.48173
1646,-65.826,-61.85789,54.82427,56.48173
1647,-65.82582,-61.85784,54.16514,56.48173
1648,-65.82564,-61.8578,53.45613,56.48173
1649,-65.82546,-61.85775,52.72206,56.48173
1650,-65.82529,-61.8577,51.98765,56.48173
1651,-65.82511,-61.85765,51.30405,56.48173
1652,-65.82493,-61.8576,50.69603,56.48173
1653,-65.82475,-61.85755,50.186,56.48173
1654,-65.82458,-61.8575,49.7692,56.48173
1655,-65.8244,-61.85745,49.45974,56.48173
1656,-65.82422,-61.8574,49.25277,56.48173
1657,-65.82404,-61.85735,49.19128,56.48173
1658,-65.82387,-61.8573,49.25295,56.48173
1659,-65.82369,-61.85726,49.44329,56.48173
1660,-65.82351,-61.85721,49.78989,56.48173
1661,-65.82333,-61.85716,50.26359,56.48173
1662,-65.82316,-61.85711,50.8444,56.48173
1663,-65.82298,-61.85706,51.56713,56.48173
1664,-65.8228,-61.85702,52.3693,56.48173
1665,-65.82262,-61.85697,53.20431,56.48173
1666,-65.82245,-61.85691,54.00758,56.48173
1667,-65.82227,-61.85686,54.69422,56.48173
1668,-65.82209,-61.85681,55.30868,56.48173
1669,-65.82191,-61.85676,55.8335,56.48173
1670,-65.82174,-61.85671,56.23839,56.48173
1671,-65.82156,-61.85666,56.56053,56.56053
1672,-65.82138,-61.85661,56.83718,56.83718
1673,-65.8212,-61.85656,57.10246,57.10246
1674,-65.82103,-61.85651,57.28182,57.28182
1675,-65.82085,-61.85646,57.38307,57.38307
1676,-65.82067,-61.85641,57.42599,57.42599
1677,-65.82049,-61.85637,57.40477,57.42599
1678,-65.82032,-61.85632,57.30502,57.42599
1679,-65.82014,-61.85627,57.13232,57.42599
1680,-65.81996,-61.85622,56.90413,57.42599
1681,-65.81978,-61.85617,56.61879,57.42599
1682,-65.81961,-61.85612,56.34009,57.42599
1683,-65.81943,-61.85607,56.109,57.42599
1684,-65.81925,-61.85602,55.90727,57.42599
1685,-65.81907,-61.85597,55.75312,57.42599
1686,-65.8189,-61.85593,55.63525,57.42599
1687,-65.81872,-61.85588,55.53093,57.42599
1688,-65.81854,-61.85583,55.38718,57.42599
1689,-65.81836,-61.85578,55.158,57.42599
1690,-65.81819,-61.85574,54.80075,57.42599
1691,-65.81801,-61.85569,54.49191,57.42599
1692,-65.81783,-61.85564,54.27425,57.42599
1693,-65.81765,-61.85559,53.84473,57.42599
1694,-65.81748,-61.85554,53.32148,57.42599
1695,-65.8173,-61.85549,52.82832,57.42599
1696,-65.81712,-61.85544,52.30233,57.42599
1697,-65.81694,-61.85539,51.81205,57.42599
1698,-65.81677,-61.85534,51.41566,57.42599
1699,-65.81659,-61.85529,51.09335,57.42599
1700,-65.81641,-61.85524,50.86067,57.42599
1701,-65.81623,-61.85519,50.68236,57.42599
1702,-65.81606,-61.85514,50.5943,57.42599
1703,-65.81588,-61.8551,50.66196,57.42599
1704,-65.8157,-61.85505,50.89272,57.42599
1705,-65.81552,-61.855,51.28959,57.42599
1706,-65.81535,-61.85496,51.87414,57.42599
1707,-65.81517,-61.85491,52.63023,57.42599
1708,-65.81499,-61.85486,53.59159,57.42599
1709,-65.81481,-61.85481,54.6884,57.42599
1710,-65.81464,-61.85476,55.76042,57.42599
1711,-65.81446,-61.85471,56.66729,57.42599
1712,-65.81428,-61.85466,57.4903,57.4903
1713,-65.8141,-61.85461,58.16004,58.16004
1714,-65.81393,-61.85456,58.5825,58.5825
1715,-65.81375,-61.85451,58.84881,58.84881
1716,-65.81357,-61.85446,59.07069,59.07069
1717,-65.81339,-61.85441,59.24924,59.24924
