plot_order,LAT,LON,H_LI, FILLED
1156,-65.91296,-61.88204,41.0746,54.11493
1157,-65.91279,-61.88199,41.0434,54.11493
1158,-65.91261,-61.88194,40.93234,54.11493
1159,-65.91243,-61.88189,40.75613,54.11493
1160,-65.91225,-61.88184,40.53269,54.11493
1161,-65.91208,-61.88179,40.27385,54.11493
1162,-65.9119,-61.88175,39.99686,54.11493
1163,-65.91172,-61.8817,39.73516,54.11493
1164,-65.91154,-61.88165,39.48922,54.11493
1165,-65.91137,-61.8816,39.22182,54.11493
1166,-65.91119,-61.88155,38.91184,54.11493
1167,-65.91101,-61.8815,38.65488,54.11493
1168,-65.91083,-61.88145,38.45724,54.11493
1169,-65.91066,-61.8814,38.25473,54.11493
1170,-65.91048,-61.88135,38.07988,54.11493
1171,-65.9103,-61.8813,37.97816,54.11493
1172,-65.91012,-61.88125,37.96214,54.11493
1173,-65.90995,-61.8812,38.0043,54.11493
1174,-65.90977,-61.88115,38.05392,54.11493
1175,-65.90959,-61.8811,38.1329,54.11493
1176,-65.90941,-61.88105,38.22638,54.11493
1177,-65.90924,-61.881,38.30354,54.11493
1178,-65.90906,-61.88095,38.32206,54.11493
1179,-65.90888,-61.8809,38.30183,54.11493
1180,-65.9087,-61.88086,38.28798,54.11493
1181,-65.90853,-61.88081,38.25946,54.11493
1182,-65.90835,-61.88076,38.16901,54.11493
1183,-65.90817,-61.88071,38.02864,54.11493
1184,-65.90799,-61.88067,37.86999,54.11493
1185,-65.90782,-61.88062,37.73279,54.11493
1186,-65.90764,-61.88057,37.6369,54.11493
1187,-65.90746,-61.88052,37.57127,54.11493
1188,-65.90728,-61.88047,37.49727,54.11493
1189,-65.90711,-61.88042,37.39454,54.11493
1190,-65.90693,-61.88037,37.31729,54.11493
1191,-65.90675,-61.88032,37.33138,54.11493
1192,-65.90657,-61.88027,37.38319,54.11493
1193,-65.9064,-61.88022,37.42514,54.11493
1194,-65.90622,-61.88017,37.50742,54.11493
1195,-65.90604,-61.88012,37.61289,54.11493
1196,-65.90586,-61.88007,37.6757,54.11493
1197,-65.90569,-61.88002,37.74437,54.11493
1198,-65.90551,-61.87997,37.81104,54.11493
1199,-65.90533,-61.87992,37.85724,54.11493
1200,-65.90515,-61.87988,37.87989,54.11493
1201,-65.90498,-61.87983,37.90571,54.11493
1202,-65.9048,-61.87978,37.96806,54.11493
1203,-65.90462,-61.87973,38.00004,54.11493
1204,-65.90444,-61.87968,37.96466,54.11493
1205,-65.90427,-61.87963,37.91505,54.11493
1206,-65.90409,-61.87958,37.94476,54.11493
1207,-65.90391,-61.87953,37.97949,54.11493
1208,-65.90373,-61.87948,38.00872,54.11493
1209,-65.90356,-61.87943,38.048,54.11493
1210,-65.90338,-61.87938,38.12961,54.11493
1211,-65.9032,-61.87933,38.22451,54.11493
1212,-65.90302,-61.87928,38.33694,54.11493
1213,-65.90285,-61.87923,38.46862,54.11493
1214,-65.90267,-61.87918,38.60206,54.11493
1215,-65.90249,-61.87913,38.79683,54.11493
1216,-65.90231,-61.87908,39.0161,54.11493
1217,-65.90214,-61.87903,39.23989,54.11493
1218,-65.90196,-61.87898,39.44168,54.11493
1219,-65.90178,-61.87893,39.62972,54.11493
1220,-65.9016,-61.87889,39.85175,54.11493
1221,-65.90143,-61.87884,40.10395,54.11493
1222,-65.90125,-61.87879,40.34942,54.11493
1223,-65.90107,-61.87875,40.54483,54.11493
1224,-65.90089,-61.8787,40.72892,54.11493
1225,-65.90072,-61.87865,40.91785,54.11493
1226,-65.90054,-61.8786,41.01772,54.11493
1227,-65.90036,-61.87855,41.00447,54.11493
1228,-65.90018,-61.8785,40.94563,54.11493
1229,-65.90001,-61.87845,40.82067,54.11493
1230,-65.89983,-61.8784,40.64508,54.11493
1231,-65.89965,-61.87835,40.41943,54.11493
1232,-65.89947,-61.8783,40.15107,54.11493
1233,-65.8993,-61.87825,39.87132,54.11493
1234,-65.89912,-61.8782,39.5934,54.11493
1235,-65.89894,-61.87815,39.34243,54.11493
1236,-65.89876,-61.8781,39.18902,54.11493
1237,-65.89859,-61.87805,39.1988,54.11493
1238,-65.89841,-61.878,39.39318,54.11493
1239,-65.89823,-61.87795,39.68648,54.11493
1240,-65.89805,-61.8779,40.08531,54.11493
1241,-65.89788,-61.87785,40.56997,54.11493
1242,-65.8977,-61.8778,41.11058,54.11493
1243,-65.89752,-61.87775,41.65988,54.11493
1244,-65.89734,-61.8777,42.12453,54.11493
1245,-65.89717,-61.87765,42.41605,54.11493
1246,-65.89699,-61.87761,42.62296,54.11493
1247,-65.89681,-61.87756,42.69875,54.11493
1248,-65.89663,-61.87751,42.4761,54.11493
1249,-65.89646,-61.87746,42.20929,54.11493
1250,-65.89628,-61.87741,41.99351,54.11493
1251,-65.8961,-61.87736,41.75801,54.11493
1252,-65.89592,-61.87731,41.54749,54.11493
1253,-65.89575,-61.87726,41.36341,54.11493
1254,-65.89557,-61.87721,41.29649,54.11493
1255,-65.89539,-61.87716,41.3778,54.11493
1256,-65.89521,-61.87711,41.43133,54.11493
1257,-65.89504,-61.87706,41.54819,54.11493
1258,-65.89486,-61.87701,41.85247,54.11493
1259,-65.89468,-61.87697,42.29922,54.11493
1260,-65.8945,-61.87692,42.75748,54.11493
1261,-65.89433,-61.87687,43.1398,54.11493
1262,-65.89415,-61.87682,43.43682,54.11493
1263,-65.89397,-61.87677,43.57425,54.11493
1264,-65.89379,-61.87673,43.59888,54.11493
1265,-65.89362,-61.87668,43.55107,54.11493
1266,-65.89344,-61.87663,43.4247,54.11493
1267,-65.89326,-61.87658,43.26578,54.11493
1268,-65.89308,-61.87653,43.14386,54.11493
1269,-65.89291,-61.87649,43.102,54.11493
1270,-65.89273,-61.87644,43.1779,54.11493
1271,-65.89255,-61.87639,43.37457,54.11493
1272,-65.89237,-61.87634,43.6154,54.11493
1273,-65.8922,-61.87629,43.91259,54.11493
1274,-65.89202,-61.87624,44.24278,54.11493
1275,-65.89184,-61.87619,44.5497,54.11493
1276,-65.89166,-61.87614,44.80172,54.11493
1277,-65.89149,-61.87608,44.9902,54.11493
1278,-65.89131,-61.87603,45.08071,54.11493
1279,-65.89113,-61.87598,45.03556,54.11493
1280,-65.89095,-61.87593,44.82268,54.11493
1281,-65.89078,-61.87588,44.45505,54.11493
1282,-65.8906,-61.87584,44.00342,54.11493
1283,-65.89042,-61.87579,43.53122,54.11493
1284,-65.89024,-61.87574,43.11627,54.11493
1285,-65.89007,-61.87569,42.81927,54.11493
1286,-65.88989,-61.87564,42.6896,54.11493
1287,-65.88971,-61.87559,42.78852,54.11493
1288,-65.88953,-61.87554,43.12908,54.11493
1289,-65.88936,-61.87549,43.69899,54.11493
1290,-65.88918,-61.87544,44.47377,54.11493
1291,-65.889,-61.87539,45.37751,54.11493
1292,-65.88882,-61.87534,46.26138,54.11493
1293,-65.88865,-61.87529,47.04054,54.11493
1294,-65.88847,-61.87524,47.66454,54.11493
1295,-65.88829,-61.87519,48.09352,54.11493
1296,-65.88811,-61.87514,48.33688,54.11493
1297,-65.88794,-61.87509,48.42391,54.11493
1298,-65.88776,-61.87504,48.47825,54.11493
1299,-65.88758,-61.87499,48.45635,54.11493
1300,-65.8874,-61.87495,48.36728,54.11493
1301,-65.88723,-61.8749,48.2553,54.11493
1302,-65.88705,-61.87485,48.10663,54.11493
1303,-65.88687,-61.8748,47.92525,54.11493
1304,-65.88669,-61.87475,47.66677,54.11493
1305,-65.88652,-61.8747,47.3475,54.11493
1306,-65.88634,-61.87465,47.03721,54.11493
1307,-65.88616,-61.8746,46.80624,54.11493
1308,-65.88598,-61.87455,46.75906,54.11493
1309,-65.88581,-61.87451,46.84158,54.11493
1310,-65.88563,-61.87446,46.97612,54.11493
1311,-65.88545,-61.87441,47.05988,54.11493
1312,-65.88527,-61.87436,47.142,54.11493
1313,-65.8851,-61.87431,47.20286,54.11493
1314,-65.88492,-61.87426,47.20078,54.11493
1315,-65.88474,-61.87421,47.16241,54.11493
1316,-65.88456,-61.87416,47.0723,54.11493
1317,-65.88439,-61.87411,46.93298,54.11493
1318,-65.88421,-61.87406,46.79169,54.11493
1319,-65.88403,-61.87401,46.64173,54.11493
1320,-65.88385,-61.87396,46.51939,54.11493
1321,-65.88368,-61.87391,46.46069,54.11493
1322,-65.8835,-61.87386,46.46049,54.11493
1323,-65.88332,-61.87381,46.54147,54.11493
1324,-65.88315,-61.87376,46.77253,54.11493
1325,-65.88297,-61.87371,47.17165,54.11493
1326,-65.88279,-61.87366,47.70626,54.11493
1327,-65.88261,-61.87361,48.3472,54.11493
1328,-65.88244,-61.87356,48.93081,54.11493
1329,-65.88226,-61.87352,49.48859,54.11493
1330,-65.88208,-61.87347,50.03704,54.11493
1331,-65.8819,-61.87342,50.47845,54.11493
1332,-65.88173,-61.87337,50.78438,54.11493
1333,-65.88155,-61.87332,51.02084,54.11493
1334,-65.88137,-61.87327,51.21508,54.11493
1335,-65.88119,-61.87322,51.35274,54.11493
1336,-65.88102,-61.87317,51.42147,54.11493
1337,-65.88084,-61.87312,51.47215,54.11493
1338,-65.88066,-61.87307,51.51042,54.11493
1339,-65.88048,-61.87302,51.48556,54.11493
1340,-65.88031,-61.87297,51.3658,54.11493
1341,-65.88013,-61.87293,51.20036,54.11493
1342,-65.87995,-61.87288,51.00859,54.11493
1343,-65.87977,-61.87283,50.75525,54.11493
1344,-65.8796,-61.87278,50.46844,54.11493
1345,-65.87942,-61.87273,50.1428,54.11493
1346,-65.87924,-61.87268,49.7508,54.11493
1347,-65.87906,-61.87263,49.33406,54.11493
1348,-65.87889,-61.87258,48.87911,54.11493
1349,-65.87871,-61.87253,48.38435,54.11493
1350,-65.87853,-61.87248,47.87067,54.11493
1351,-65.87835,-61.87243,47.37029,54.11493
1352,-65.87818,-61.87238,46.90446,54.11493
1353,-65.878,-61.87233,46.52044,54.11493
1354,-65.87782,-61.87228,46.34563,54.11493
1355,-65.87764,-61.87223,46.41898,54.11493
1356,-65.87747,-61.87218,46.64999,54.11493
1357,-65.87729,-61.87213,46.88007,54.11493
1358,-65.87711,-61.87209,47.18241,54.11493
1359,-65.87693,-61.87204,47.49617,54.11493
1360,-65.87676,-61.87199,47.70684,54.11493
1361,-65.87658,-61.87194,47.84108,54.11493
1362,-65.8764,-61.87189,47.97247,54.11493
1363,-65.87622,-61.87184,48.12667,54.11493
1364,-65.87605,-61.87179,48.24384,54.11493
1365,-65.87587,-61.87174,48.31256,54.11493
1366,-65.87569,-61.87169,48.38945,54.11493
1367,-65.87551,-61.87164,48.47628,54.11493
1368,-65.87534,-61.87159,48.58008,54.11493
1369,-65.87516,-61.87154,48.68188,54.11493
1370,-65.87498,-61.87149,48.79006,54.11493
1371,-65.8748,-61.87144,48.92617,54.11493
1372,-65.87463,-61.87139,49.08136,54.11493
1373,-65.87445,-61.87135,49.30265,54.11493
1374,-65.87427,-61.8713,49.58473,54.11493
1375,-65.87409,-61.87125,49.93148,54.11493
1376,-65.87392,-61.8712,50.35986,54.11493
1377,-65.87374,-61.87115,50.87584,54.11493
1378,-65.87356,-61.8711,51.47598,54.11493
1379,-65.87338,-61.87105,52.12097,54.11493
1380,-65.87321,-61.87101,52.76682,54.11493
1381,-65.87303,-61.87096,53.41286,54.11493
1382,-65.87285,-61.87091,54.03562,54.11493
1383,-65.87267,-61.87086,54.58501,54.58501
1384,-65.8725,-61.87081,55.07318,55.07318
1385,-65.87232,-61.87076,55.52785,55.52785
1386,-65.87214,-61.87072,55.91391,55.91391
1387,-65.87196,-61.87067,56.22223,56.22223
1388,-65.87179,-61.87062,56.45361,56.45361
1389,-65.87161,-61.87057,56.61035,56.61035
1390,-65.87143,-61.87052,56.69247,56.69247
1391,-65.87125,-61.87047,56.68777,56.69247
1392,-65.87108,-61.87041,56.62782,56.69247
1393,-65.8709,-61.87036,56.5201,56.69247
1394,-65.87072,-61.87031,56.34824,56.69247
1395,-65.87054,-61.87026,56.06939,56.69247
1396,-65.87037,-61.87021,55.68795,56.69247
1397,-65.87019,-61.87016,55.19788,56.69247
1398,-65.87001,-61.87011,54.58211,56.69247
1399,-65.86983,-61.87006,53.88937,56.69247
1400,-65.86966,-61.87002,53.10271,56.69247
1401,-65.86948,-61.86997,52.28102,56.69247
1402,-65.8693,-61.86992,51.45765,56.69247
1403,-65.86912,-61.86987,50.59778,56.69247
1404,-65.86895,-61.86982,49.66761,56.69247
1405,-65.86877,-61.86977,48.72839,56.69247
1406,-65.86859,-61.86972,47.83363,56.69247
1407,-65.86841,-61.86967,47.00048,56.69247
1408,-65.86824,-61.86962,46.23747,56.69247
1409,-65.86806,-61.86957,45.62414,56.69247
1410,-65.86788,-61.86952,45.15798,56.69247
1411,-65.8677,-61.86947,44.85315,56.69247
1412,-65.86753,-61.86942,44.7856,56.69247
1413,-65.86735,-61.86937,45.03667,56.69247
1414,-65.86717,-61.86932,45.6104,56.69247
1415,-65.86699,-61.86927,46.60345,56.69247
1416,-65.86682,-61.86923,47.86457,56.69247
1417,-65.86664,-61.86918,49.15841,56.69247
1418,-65.86646,-61.86913,50.35508,56.69247
1419,-65.86628,-61.86908,51.49052,56.69247
1420,-65.86611,-61.86904,52.56467,56.69247
1421,-65.86593,-61.86899,53.55168,56.69247
1422,-65.86575,-61.86894,54.36949,56.69247
1423,-65.86557,-61.86889,55.07847,56.69247
1424,-65.8654,-61.86884,55.69363,56.69247
1425,-65.86522,-61.86879,56.16686,56.69247
1426,-65.86504,-61.86874,56.51687,56.69247
1427,-65.86486,-61.86869,56.78152,56.78152
1428,-65.86469,-61.86864,56.97976,56.97976
1429,-65.86451,-61.86859,57.09033,57.09033
1430,-65.86433,-61.86854,57.05963,57.09033
1431,-65.86415,-61.86849,56.93415,57.09033
1432,-65.86398,-61.86844,56.70562,57.09033
1433,-65.8638,-61.86838,56.37445,57.09033
1434,-65.86362,-61.86833,56.0276,57.09033
1435,-65.86344,-61.86828,55.5831,57.09033
1436,-65.86327,-61.86823,55.01252,57.09033
1437,-65.86309,-61.86818,54.41323,57.09033
1438,-65.86291,-61.86813,53.78547,57.09033
1439,-65.86273,-61.86808,53.14366,57.09033
1440,-65.86256,-61.86804,52.49934,57.09033
1441,-65.86238,-61.86799,51.91153,57.09033
1442,-65.8622,-61.86794,51.48715,57.09033
1443,-65.86202,-61.86789,51.23244,57.09033
1444,-65.86185,-61.86785,51.13659,57.09033
1445,-65.86167,-61.8678,51.18359,57.09033
1446,-65.86149,-61.86775,51.29888,57.09033
1447,-65.86131,-61.8677,51.47414,57.09033
1448,-65.86114,-61.86765,51.68773,57.09033
1449,-65.86096,-61.8676,51.92395,57.09033
1450,-65.86078,-61.86755,52.06709,57.09033
1451,-65.86061,-61.86749,52.09583,57.09033
1452,-65.86043,-61.86744,52.07014,57.09033
1453,-65.86025,-61.86739,52.00313,57.09033
1454,-65.86007,-61.86734,51.85548,57.09033
1455,-65.8599,-61.86729,51.65146,57.09033
1456,-65.85972,-61.86724,51.3994,57.09033
1457,-65.85954,-61.86719,51.12365,57.09033
1458,-65.85936,-61.86714,50.82155,57.09033
1459,-65.85919,-61.86709,50.49342,57.09033
1460,-65.85901,-61.86704,50.12068,57.09033
1461,-65.85883,-61.867,49.68576,57.09033
1462,-65.85865,-61.86695,49.22736,57.09033
1463,-65.85848,-61.8669,48.75405,57.09033
1464,-65.8583,-61.86685,48.26984,57.09033
1465,-65.85812,-61.8668,47.76048,57.09033
1466,-65.85794,-61.86676,47.27719,57.09033
1467,-65.85777,-61.86671,46.8242,57.09033
1468,-65.85759,-61.86666,46.40347,57.09033
1469,-65.85741,-61.86661,46.04648,57.09033
1470,-65.85723,-61.86656,45.78957,57.09033
1471,-65.85706,-61.86651,45.70823,57.09033
1472,-65.85688,-61.86646,45.85256,57.09033
1473,-65.8567,-61.86641,46.26804,57.09033
1474,-65.85652,-61.86636,46.92432,57.09033
1475,-65.85635,-61.86631,47.77964,57.09033
1476,-65.85617,-61.86625,48.82298,57.09033
1477,-65.85599,-61.8662,49.99955,57.09033
1478,-65.85581,-61.86615,51.27714,57.09033
1479,-65.85564,-61.86611,52.498,57.09033
1480,-65.85546,-61.86606,53.58503,57.09033
1481,-65.85528,-61.86601,54.60238,57.09033
1482,-65.8551,-61.86596,55.51554,57.09033
1483,-65.85493,-61.86592,56.27024,57.09033
1484,-65.85475,-61.86587,56.92483,57.09033
1485,-65.85457,-61.86582,57.4895,57.4895
1486,-65.85439,-61.86577,57.95006,57.95006
1487,-65.85422,-61.86573,58.29442,58.29442
1488,-65.85404,-61.86567,58.5834,58.5834
1489,-65.85386,-61.86562,58.8219,58.8219
1490,-65.85368,-61.86557,58.94395,58.94395
1491,-65.85351,-61.86552,58.91929,58.94395
1492,-65.85333,-61.86547,58.80875,58.94395
1493,-65.85315,-61.86542,58.68125,58.94395
1494,-65.85297,-61.86537,58.50813,58.94395
1495,-65.8528,-61.86532,58.28239,58.94395
1496,-65.85262,-61.86527,57.94703,58.94395
1497,-65.85244,-61.86523,57.51242,58.94395
1498,-65.85226,-61.86518,56.97698,58.94395
1499,-65.85209,-61.86513,56.34296,58.94395
1500,-65.85191,-61.86508,55.65792,58.94395
1501,-65.85173,-61.86504,54.97292,58.94395
1502,-65.85155,-61.86499,54.29591,58.94395
1503,-65.85138,-61.86494,53.62078,58.94395
1504,-65.8512,-61.86489,52.98262,58.94395
1505,-65.85102,-61.86484,52.38503,58.94395
1506,-65.85084,-61.86479,51.85083,58.94395
1507,-65.85067,-61.86474,51.35472,58.94395
1508,-65.85049,-61.86469,50.98223,58.94395
1509,-65.85031,-61.86464,50.75381,58.94395
1510,-65.85013,-61.86459,50.63483,58.94395
1511,-65.84996,-61.86454,50.60529,58.94395
1512,-65.84978,-61.86449,50.65317,58.94395
1513,-65.8496,-61.86444,50.7116,58.94395
1514,-65.84942,-61.86439,50.8483,58.94395
1515,-65.84925,-61.86434,51.01084,58.94395
1516,-65.84907,-61.86429,51.1018,58.94395
1517,-65.84889,-61.86424,51.21031,58.94395
1518,-65.84871,-61.86419,51.35838,58.94395
1519,-65.84854,-61.86415,51.51376,58.94395
1520,-65.84836,-61.8641,51.68365,58.94395
1521,-65.84818,-61.86405,51.87021,58.94395
1522,-65.848,-61.864,52.08514,58.94395
1523,-65.84783,-61.86395,52.32098,58.94395
1524,-65.84765,-61.8639,52.54746,58.94395
1525,-65.84747,-61.86385,52.78056,58.94395
1526,-65.84729,-61.8638,53.00166,58.94395
1527,-65.84712,-61.86375,53.22482,58.94395
1528,-65.84694,-61.8637,53.48416,58.94395
1529,-65.84676,-61.86365,53.75924,58.94395
1530,-65.84658,-61.8636,54.04031,58.94395
1531,-65.84641,-61.86355,54.26561,58.94395
1532,-65.84623,-61.8635,54.41309,58.94395
1533,-65.84605,-61.86345,54.53568,58.94395
1534,-65.84587,-61.8634,54.63295,58.94395
1535,-65.8457,-61.86335,54.64542,58.94395
1536,-65.84552,-61.8633,54.59217,58.94395
1537,-65.84534,-61.86325,54.50609,58.94395
1538,-65.84516,-61.8632,54.42128,58.94395
1539,-65.84499,-61.86315,54.3315,58.94395
1540,-65.84481,-61.8631,54.24035,58.94395
1541,-65.84463,-61.86305,54.10126,58.94395
1542,-65.84445,-61.863,53.93424,58.94395
1543,-65.84428,-61.86295,53.76979,58.94395
1544,-65.8441,-61.8629,53.59033,58.94395
1545,-65.84392,-61.86286,53.40638,58.94395
1546,-65.84374,-61.86281,53.20679,58.94395
1547,-65.84357,-61.86276,53.01287,58.94395
1548,-65.84339,-61.86271,52.79114,58.94395
1549,-65.84321,-61.86266,52.58388,58.94395
1550,-65.84303,-61.86261,52.42025,58.94395
1551,-65.84286,-61.86256,52.2897,58.94395
1552,-65.84268,-61.86252,52.19391,58.94395
1553,-65.8425,-61.86247,52.14895,58.94395
1554,-65.84232,-61.86242,52.13475,58.94395
1555,-65.84215,-61.86238,52.15104,58.94395
1556,-65.84197,-61.86233,52.16918,58.94395
1557,-65.84179,-61.86228,52.16742,58.94395
1558,-65.84161,-61.86223,52.16519,58.94395
1559,-65.84144,-61.86218,52.1391,58.94395
1560,-65.84126,-61.86213,52.07257,58.94395
1561,-65.84108,-61.86208,51.97889,58.94395
1562,-65.8409,-61.86203,51.8624,58.94395
1563,-65.84073,-61.86198,51.6983,58.94395
1564,-65.84055,-61.86193,51.47353,58.94395
1565,-65.84037,-61.86188,51.19937,58.94395
1566,-65.84019,-61.86183,50.8928,58.94395
1567,-65.84002,-61.86178,50.60777,58.94395
1568,-65.83984,-61.86173,50.34086,58.94395
1569,-65.83966,-61.86168,50.12793,58.94395
1570,-65.83948,-61.86163,50.01377,58.94395
1571,-65.83931,-61.86158,49.99393,58.94395
1572,-65.83913,-61.86153,50.11355,58.94395
1573,-65.83895,-61.86148,50.3535,58.94395
1574,-65.83877,-61.86143,50.73947,58.94395
1575,-65.8386,-61.86138,51.32942,58.94395
1576,-65.83842,-61.86134,52.08096,58.94395
1577,-65.83824,-61.86129,52.91468,58.94395
1578,-65.83806,-61.86124,53.79014,58.94395
1579,-65.83789,-61.86119,54.65223,58.94395
1580,-65.83771,-61.86114,55.47243,58.94395
1581,-65.83753,-61.86109,56.1055,58.94395
1582,-65.83735,-61.86104,56.68576,58.94395
1583,-65.83718,-61.861,57.243,58.94395
1584,-65.837,-61.86095,57.69213,58.94395
1585,-65.83682,-61.8609,58.05418,58.94395
1586,-65.83664,-61.86085,58.29327,58.94395
1587,-65.83647,-61.8608,58.42035,58.94395
1588,-65.83629,-61.86075,58.46981,58.94395
1589,-65.83611,-61.8607,58.53914,58.94395
1590,-65.83593,-61.86065,58.55581,58.94395
1591,-65.83576,-61.8606,58.47454,58.94395
1592,-65.83558,-61.86055,58.38311,58.94395
1593,-65.8354,-61.8605,58.28303,58.94395
1594,-65.83523,-61.86045,58.12477,58.94395
1595,-65.83505,-61.8604,57.94512,58.94395
1596,-65.83487,-61.86035,57.74319,58.94395
1597,-65.83469,-61.8603,57.5081,58.94395
1598,-65.83452,-61.86025,57.26207,58.94395
1599,-65.83434,-61.8602,57.01671,58.94395
1600,-65.83416,-61.86015,56.78389,58.94395
1601,-65.83398,-61.8601,56.5379,58.94395
1602,-65.83381,-61.86005,56.25303,58.94395
1603,-65.83363,-61.86,56.0089,58.94395
1604,-65.83345,-61.85996,55.80271,58.94395
1605,-65.83327,-61.85991,55.59874,58.94395
1606,-65.8331,-61.85986,55.42604,58.94395
1607,-65.83292,-61.85981,55.23535,58.94395
1608,-65.83274,-61.85976,55.03053,58.94395
1609,-65.83256,-61.85971,54.85557,58.94395
1610,-65.83239,-61.85966,54.67785,58.94395
1611,-65.83221,-61.85961,54.51928,58.94395
1612,-65.83203,-61.85956,54.33077,58.94395
1613,-65.83185,-61.85951,54.05746,58.94395
1614,-65.83168,-61.85946,53.74657,58.94395
1615,-65.8315,-61.85941,53.39263,58.94395
1616,-65.83132,-61.85936,52.9859,58.94395
1617,-65.83114,-61.85932,52.54496,58.94395
1618,-65.83097,-61.85927,52.12045,58.94395
1619,-65.83079,-61.85922,51.71529,58.94395
1620,-65.83061,-61.85917,51.32684,58.94395
1621,-65.83043,-61.85913,50.97963,58.94395
1622,-65.83026,-61.85908,50.69569,58.94395
1623,-65.83008,-61.85902,50.47801,58.94395
1624,-65.8299,-61.85897,50.3446,58.94395
1625,-65.82972,-61.85892,50.28194,58.94395
1626,-65.82955,-61.85887,50.30807,58.94395
1627,-65.82937,-61.85882,50.51088,58.94395
1628,-65.82919,-61.85877,50.8632,58.94395
1629,-65.82901,-61.85872,51.39329,58.94395
1630,-65.82884,-61.85867,52.04027,58.94395
1631,-65.82866,-61.85862,52.75687,58.94395
1632,-65.82848,-61.85857,53.53476,58.94395
1633,-65.8283,-61.85852,54.21519,58.94395
1634,-65.82813,-61.85848,54.75221,58.94395
1635,-65.82795,-61.85843,55.26296,58.94395
1636,-65.82777,-61.85838,55.76437,58.94395
1637,-65.82759,-61.85833,56.16482,58.94395
1638,-65.82742,-61.85829,56.38594,58.94395
1639,-65.82724,-61.85824,56.47393,58.94395
1640,-65.82706,-61.85819,56.48173,58.94395
1641,-65.82688,-61.85814,56.46157,58.94395
1642,-65.82671,-61.85809,56.36908,58.94395
1643,-65.82653,-61.85804,56.12829,58.94395
1644,-65.82635,-61.85799,55.79439,58.94395
1645,-65.82617,-61.85794,55.36588,58.94395
1646,-65.826,-61.85789,54.82427,58.94395
1647,-65.82582,-61.85784,54.16514,58.94395
1648,-65.82564,-61.8578,53.45613,58.94395
1649,-65.82546,-61.85775,52.72206,58.94395
1650,-65.82529,-61.8577,51.98765,58.94395
1651,-65.82511,-61.85765,51.30405,58.94395
1652,-65.82493,-61.8576,50.69603,58.94395
1653,-65.82475,-61.85755,50.186,58.94395
1654,-65.82458,-61.8575,49.7692,58.94395
1655,-65.8244,-61.85745,49.45974,58.94395
1656,-65.82422,-61.8574,49.25277,58.94395
1657,-65.82404,-61.85735,49.19128,58.94395
1658,-65.82387,-61.8573,49.25295,58.94395
1659,-65.82369,-61.85726,49.44329,58.94395
1660,-65.82351,-61.85721,49.78989,58.94395
1661,-65.82333,-61.85716,50.26359,58.94395
1662,-65.82316,-61.85711,50.8444,58.94395
1663,-65.82298,-61.85706,51.56713,58.94395
1664,-65.8228,-61.85702,52.3693,58.94395
1665,-65.82262,-61.85697,53.20431,58.94395
1666,-65.82245,-61.85691,54.00758,58.94395
1667,-65.82227,-61.85686,54.69422,58.94395
1668,-65.82209,-61.85681,55.30868,58.94395
1669,-65.82191,-61.85676,55.8335,58.94395
1670,-65.82174,-61.85671,56.23839,58.94395
1671,-65.82156,-61.85666,56.56053,58.94395
1672,-65.82138,-61.85661,56.83718,58.94395
1673,-65.8212,-61.85656,57.10246,58.94395
1674,-65.82103,-61.85651,57.28182,58.94395
1675,-65.82085,-61.85646,57.38307,58.94395
1676,-65.82067,-61.85641,57.42599,58.94395
1677,-65.82049,-61.85637,57.40477,58.94395
1678,-65.82032,-61.85632,57.30502,58.94395
1679,-65.82014,-61.85627,57.13232,58.94395
1680,-65.81996,-61.85622,56.90413,58.94395
1681,-65.81978,-61.85617,56.61879,58.94395
1682,-65.81961,-61.85612,56.34009,58.94395
1683,-65.81943,-61.85607,56.109,58.94395
1684,-65.81925,-61.85602,55.90727,58.94395
1685,-65.81907,-61.85597,55.75312,58.94395
1686,-65.8189,-61.85593,55.63525,58.94395
1687,-65.81872,-61.85588,55.53093,58.94395
1688,-65.81854,-61.85583,55.38718,58.94395
1689,-65.81836,-61.85578,55.158,58.94395
1690,-65.81819,-61.85574,54.80075,58.94395
1691,-65.81801,-61.85569,54.49191,58.94395
1692,-65.81783,-61.85564,54.27425,58.94395
1693,-65.81765,-61.85559,53.84473,58.94395
1694,-65.81748,-61.85554,53.32148,58.94395
1695,-65.8173,-61.85549,52.82832,58.94395
1696,-65.81712,-61.85544,52.30233,58.94395
1697,-65.81694,-61.85539,51.81205,58.94395
1698,-65.81677,-61.85534,51.41566,58.94395
1699,-65.81659,-61.85529,51.09335,58.94395
1700,-65.81641,-61.85524,50.86067,58.94395
1701,-65.81623,-61.85519,50.68236,58.94395
1702,-65.81606,-61.85514,50.5943,58.94395
1703,-65.81588,-61.8551,50.66196,58.94395
1704,-65.8157,-61.85505,50.89272,58.94395
1705,-65.81552,-61.855,51.28959,58.94395
1706,-65.81535,-61.85496,51.87414,58.94395
1707,-65.81517,-61.85491,52.63023,58.94395
1708,-65.81499,-61.85486,53.59159,58.94395
1709,-65.81481,-61.85481,54.6884,58.94395
1710,-65.81464,-61.85476,55.76042,58.94395
1711,-65.81446,-61.85471,56.66729,58.94395
1712,-65.81428,-61.85466,57.4903,58.94395
1713,-65.8141,-61.85461,58.16004,58.94395
1714,-65.81393,-61.85456,58.5825,58.94395
