plot_order,LAT,LON,H_LI,LEVEL-1
1714,-65.86575,-61.86894,54.36949,56.69247
1715,-65.86557,-61.86889,55.07847,56.69247
1716,-65.8654,-61.86884,55.69363,56.69247
1717,-65.86522,-61.86879,56.16686,56.69247
1718,-65.86504,-61.86874,56.51687,56.69247
1719,-65.86486,-61.86869,56.78152,56.78152
1720,-65.86469,-61.86864,56.97976,56.97976
1721,-65.86451,-61.86859,57.09033,57.09033
1722,-65.86433,-61.86854,57.05963,57.05963
1723,-65.86415,-61.86849,56.93415,56.93415
1724,-65.86398,-61.86844,56.70562,56.70562
1725,-65.8638,-61.86838,56.37445,56.37445
1726,-65.86362,-61.86833,56.0276,56.0276
1727,-65.86344,-61.86828,55.5831,55.5831
1728,-65.86327,-61.86823,55.01252,55.01252
1729,-65.86309,-61.86818,54.41323,54.41323
1730,-65.86291,-61.86813,53.78547,53.78547
1731,-65.86273,-61.86808,53.14366,53.14366
1732,-65.86256,-61.86804,52.49934,52.49934
1733,-65.86238,-61.86799,51.91153,51.91153
1734,-65.8622,-61.86794,51.48715,51.48715
1735,-65.86202,-61.86789,51.23244,51.23244
1736,-65.86185,-61.86785,51.13659,51.13659
1737,-65.86167,-61.8678,51.18359,51.18359
1738,-65.86149,-61.86775,51.29888,51.29888
1739,-65.86131,-61.8677,51.47414,51.47414
1740,-65.86114,-61.86765,51.68773,51.68773
1741,-65.86096,-61.8676,51.92395,51.92395
1742,-65.86078,-61.86755,52.06709,52.06709
1743,-65.86061,-61.86749,52.09583,52.09583
1744,-65.86043,-61.86744,52.07014,52.09583
1745,-65.86025,-61.86739,52.00313,52.09583
1746,-65.86007,-61.86734,51.85548,52.09583
1747,-65.8599,-61.86729,51.65146,52.09583
1748,-65.85972,-61.86724,51.3994,52.09583
1749,-65.85954,-61.86719,51.12365,52.09583
1750,-65.85936,-61.86714,50.82155,52.09583
1751,-65.85919,-61.86709,50.49342,52.09583
1752,-65.85901,-61.86704,50.12068,52.09583
1753,-65.85883,-61.867,49.68576,52.09583
1754,-65.85865,-61.86695,49.22736,52.09583
1755,-65.85848,-61.8669,48.75405,52.09583
1756,-65.8583,-61.86685,48.26984,52.09583
1757,-65.85812,-61.8668,47.76048,52.09583
1758,-65.85794,-61.86676,47.27719,52.09583
1759,-65.85777,-61.86671,46.8242,52.09583
1760,-65.85759,-61.86666,46.40347,52.09583
1761,-65.85741,-61.86661,46.04648,52.09583
1762,-65.85723,-61.86656,45.78957,52.09583
1763,-65.85706,-61.86651,45.70823,52.09583
1764,-65.85688,-61.86646,45.85256,52.09583
1765,-65.8567,-61.86641,46.26804,52.09583
1766,-65.85652,-61.86636,46.92432,52.09583
1767,-65.85635,-61.86631,47.77964,52.09583
1768,-65.85617,-61.86625,48.82298,52.09583
1769,-65.85599,-61.8662,49.99955,52.09583
1770,-65.85581,-61.86615,51.27714,52.09583
1771,-65.85564,-61.86611,52.498,52.498
1772,-65.85546,-61.86606,53.58503,53.58503
1773,-65.85528,-61.86601,54.60238,54.60238
1774,-65.8551,-61.86596,55.51554,55.51554
1775,-65.85493,-61.86592,56.27024,56.27024
1776,-65.85475,-61.86587,56.92483,56.92483
1777,-65.85457,-61.86582,57.4895,57.4895
1778,-65.85439,-61.86577,57.95006,57.95006
1779,-65.85422,-61.86573,58.29442,58.29442
1780,-65.85404,-61.86567,58.5834,58.5834
1781,-65.85386,-61.86562,58.8219,58.8219
1782,-65.85368,-61.86557,58.94395,58.94395
1783,-65.85351,-61.86552,58.91929,58.91929
1784,-65.85333,-61.86547,58.80875,58.80875
1785,-65.85315,-61.86542,58.68125,58.68125
1786,-65.85297,-61.86537,58.50813,58.50813
1787,-65.8528,-61.86532,58.28239,58.28239
1788,-65.85262,-61.86527,57.94703,57.94703
1789,-65.85244,-61.86523,57.51242,57.51242
1790,-65.85226,-61.86518,56.97698,56.97698
1791,-65.85209,-61.86513,56.34296,56.34296
1792,-65.85191,-61.86508,55.65792,55.65792
1793,-65.85173,-61.86504,54.97292,54.97292
1794,-65.85155,-61.86499,54.29591,54.29591
1795,-65.85138,-61.86494,53.62078,53.62078
1796,-65.8512,-61.86489,52.98262,52.98262
1797,-65.85102,-61.86484,52.38503,52.38503
1798,-65.85084,-61.86479,51.85083,51.85083
1799,-65.85067,-61.86474,51.35472,51.35472
1800,-65.85049,-61.86469,50.98223,50.98223
1801,-65.85031,-61.86464,50.75381,50.75381
1802,-65.85013,-61.86459,50.63483,50.63483
1803,-65.84996,-61.86454,50.60529,50.60529
1804,-65.84978,-61.86449,50.65317,50.65317
1805,-65.8496,-61.86444,50.7116,50.7116
1806,-65.84942,-61.86439,50.8483,50.8483
1807,-65.84925,-61.86434,51.01084,51.01084
1808,-65.84907,-61.86429,51.1018,51.1018
1809,-65.84889,-61.86424,51.21031,51.21031
1810,-65.84871,-61.86419,51.35838,51.35838
1811,-65.84854,-61.86415,51.51376,51.51376
1812,-65.84836,-61.8641,51.68365,51.68365
1813,-65.84818,-61.86405,51.87021,51.87021
1814,-65.848,-61.864,52.08514,52.08514
1815,-65.84783,-61.86395,52.32098,52.32098
1816,-65.84765,-61.8639,52.54746,52.54746
1817,-65.84747,-61.86385,52.78056,52.78056
1818,-65.84729,-61.8638,53.00166,53.00166
1819,-65.84712,-61.86375,53.22482,53.22482
1820,-65.84694,-61.8637,53.48416,53.48416
1821,-65.84676,-61.86365,53.75924,53.75924
1822,-65.84658,-61.8636,54.04031,54.04031
1823,-65.84641,-61.86355,54.26561,54.26561
1824,-65.84623,-61.8635,54.41309,54.41309
1825,-65.84605,-61.86345,54.53568,54.53568
1826,-65.84587,-61.8634,54.63295,54.63295
1827,-65.8457,-61.86335,54.64542,54.64542
1828,-65.84552,-61.8633,54.59217,54.59217
1829,-65.84534,-61.86325,54.50609,54.50609
1830,-65.84516,-61.8632,54.42128,54.42128
1831,-65.84499,-61.86315,54.3315,54.3315
1832,-65.84481,-61.8631,54.24035,54.24035
1833,-65.84463,-61.86305,54.10126,54.10126
1834,-65.84445,-61.863,53.93424,53.93424
1835,-65.84428,-61.86295,53.76979,53.76979
1836,-65.8441,-61.8629,53.59033,53.59033
1837,-65.84392,-61.86286,53.40638,53.40638
1838,-65.84374,-61.86281,53.20679,53.20679
1839,-65.84357,-61.86276,53.01287,53.01287
1840,-65.84339,-61.86271,52.79114,52.79114
1841,-65.84321,-61.86266,52.58388,52.58388
1842,-65.84303,-61.86261,52.42025,52.42025
1843,-65.84286,-61.86256,52.2897,52.2897
1844,-65.84268,-61.86252,52.19391,52.19391
1845,-65.8425,-61.86247,52.14895,52.14895
1846,-65.84232,-61.86242,52.13475,52.13475
1847,-65.84215,-61.86238,52.15104,52.15104
1848,-65.84197,-61.86233,52.16918,52.16918
1849,-65.84179,-61.86228,52.16742,52.16742
1850,-65.84161,-61.86223,52.16519,52.16519
1851,-65.84144,-61.86218,52.1391,52.1391
1852,-65.84126,-61.86213,52.07257,52.07257
1853,-65.84108,-61.86208,51.97889,51.97889
1854,-65.8409,-61.86203,51.8624,51.8624
1855,-65.84073,-61.86198,51.6983,51.6983
1856,-65.84055,-61.86193,51.47353,51.47353
1857,-65.84037,-61.86188,51.19937,51.19937
1858,-65.84019,-61.86183,50.8928,50.8928
1859,-65.84002,-61.86178,50.60777,50.60777
1860,-65.83984,-61.86173,50.34086,50.34086
1861,-65.83966,-61.86168,50.12793,50.12793
1862,-65.83948,-61.86163,50.01377,50.01377
1863,-65.83931,-61.86158,49.99393,49.99393
1864,-65.83913,-61.86153,50.11355,50.11355
1865,-65.83895,-61.86148,50.3535,50.3535
1866,-65.83877,-61.86143,50.73947,50.73947
1867,-65.8386,-61.86138,51.32942,51.32942
1868,-65.83842,-61.86134,52.08096,52.08096
1869,-65.83824,-61.86129,52.91468,52.91468
1870,-65.83806,-61.86124,53.79014,53.79014
1871,-65.83789,-61.86119,54.65223,54.65223
1872,-65.83771,-61.86114,55.47243,55.47243
1873,-65.83753,-61.86109,56.1055,56.1055
1874,-65.83735,-61.86104,56.68576,56.68576
1875,-65.83718,-61.861,57.243,57.243
1876,-65.837,-61.86095,57.69213,57.69213
1877,-65.83682,-61.8609,58.05418,58.05418
1878,-65.83664,-61.86085,58.29327,58.29327
1879,-65.83647,-61.8608,58.42035,58.42035
1880,-65.83629,-61.86075,58.46981,58.46981
1881,-65.83611,-61.8607,58.53914,58.53914
1882,-65.83593,-61.86065,58.55581,58.55581
1883,-65.83576,-61.8606,58.47454,58.47454
1884,-65.83558,-61.86055,58.38311,58.38311
1885,-65.8354,-61.8605,58.28303,58.28303
1886,-65.83523,-61.86045,58.12477,58.12477
1887,-65.83505,-61.8604,57.94512,57.94512
1888,-65.83487,-61.86035,57.74319,57.74319
1889,-65.83469,-61.8603,57.5081,57.5081
1890,-65.83452,-61.86025,57.26207,57.26207
1891,-65.83434,-61.8602,57.01671,57.01671
1892,-65.83416,-61.86015,56.78389,56.78389
1893,-65.83398,-61.8601,56.5379,56.5379
1894,-65.83381,-61.86005,56.25303,56.48173
1895,-65.83363,-61.86,56.0089,56.48173
1896,-65.83345,-61.85996,55.80271,56.48173
1897,-65.83327,-61.85991,55.59874,56.48173
1898,-65.8331,-61.85986,55.42604,56.48173
1899,-65.83292,-61.85981,55.23535,56.48173
1900,-65.83274,-61.85976,55.03053,56.48173
1901,-65.83256,-61.85971,54.85557,56.48173
1902,-65.83239,-61.85966,54.67785,56.48173
1903,-65.83221,-61.85961,54.51928,56.48173
1904,-65.83203,-61.85956,54.33077,56.48173
1905,-65.83185,-61.85951,54.05746,56.48173
1906,-65.83168,-61.85946,53.74657,56.48173
1907,-65.8315,-61.85941,53.39263,56.48173
1908,-65.83132,-61.85936,52.9859,56.48173
1909,-65.83114,-61.85932,52.54496,56.48173
1910,-65.83097,-61.85927,52.12045,56.48173
1911,-65.83079,-61.85922,51.71529,56.48173
1912,-65.83061,-61.85917,51.32684,56.48173
1913,-65.83043,-61.85913,50.97963,56.48173
1914,-65.83026,-61.85908,50.69569,56.48173
1915,-65.83008,-61.85902,50.47801,56.48173
1916,-65.8299,-61.85897,50.3446,56.48173
1917,-65.82972,-61.85892,50.28194,56.48173
1918,-65.82955,-61.85887,50.30807,56.48173
1919,-65.82937,-61.85882,50.51088,56.48173
1920,-65.82919,-61.85877,50.8632,56.48173
1921,-65.82901,-61.85872,51.39329,56.48173
1922,-65.82884,-61.85867,52.04027,56.48173
1923,-65.82866,-61.85862,52.75687,56.48173
1924,-65.82848,-61.85857,53.53476,56.48173
1925,-65.8283,-61.85852,54.21519,56.48173
1926,-65.82813,-61.85848,54.75221,56.48173
1927,-65.82795,-61.85843,55.26296,56.48173
1928,-65.82777,-61.85838,55.76437,56.48173
1929,-65.82759,-61.85833,56.16482,56.48173
1930,-65.82742,-61.85829,56.38594,56.48173
1931,-65.82724,-61.85824,56.47393,56.48173
1932,-65.82706,-61.85819,56.48173,56.48173
1933,-65.82688,-61.85814,56.46157,56.48173
1934,-65.82671,-61.85809,56.36908,56.48173
1935,-65.82653,-61.85804,56.12829,56.48173
1936,-65.82635,-61.85799,55.79439,56.48173
1937,-65.82617,-61.85794,55.36588,56.48173
1938,-65.826,-61.85789,54.82427,56.48173
1939,-65.82582,-61.85784,54.16514,56.48173
1940,-65.82564,-61.8578,53.45613,56.48173
1941,-65.82546,-61.85775,52.72206,56.48173
1942,-65.82529,-61.8577,51.98765,56.48173
1943,-65.82511,-61.85765,51.30405,56.48173
1944,-65.82493,-61.8576,50.69603,56.48173
1945,-65.82475,-61.85755,50.186,56.48173
1946,-65.82458,-61.8575,49.7692,56.48173
1947,-65.8244,-61.85745,49.45974,56.48173
1948,-65.82422,-61.8574,49.25277,56.48173
1949,-65.82404,-61.85735,49.19128,56.48173
1950,-65.82387,-61.8573,49.25295,56.48173
1951,-65.82369,-61.85726,49.44329,56.48173
1952,-65.82351,-61.85721,49.78989,56.48173
1953,-65.82333,-61.85716,50.26359,56.48173
1954,-65.82316,-61.85711,50.8444,56.48173
1955,-65.82298,-61.85706,51.56713,56.48173
1956,-65.8228,-61.85702,52.3693,56.48173
1957,-65.82262,-61.85697,53.20431,56.48173
1958,-65.82245,-61.85691,54.00758,56.48173
1959,-65.82227,-61.85686,54.69422,56.48173
1960,-65.82209,-61.85681,55.30868,56.48173
1961,-65.82191,-61.85676,55.8335,56.48173
1962,-65.82174,-61.85671,56.23839,56.48173
1963,-65.82156,-61.85666,56.56053,56.56053
1964,-65.82138,-61.85661,56.83718,56.83718
1965,-65.8212,-61.85656,57.10246,57.10246
1966,-65.82103,-61.85651,57.28182,57.28182
1967,-65.82085,-61.85646,57.38307,57.38307
1968,-65.82067,-61.85641,57.42599,57.42599
1969,-65.82049,-61.85637,57.40477,57.42599
1970,-65.82032,-61.85632,57.30502,57.42599
1971,-65.82014,-61.85627,57.13232,57.42599
1972,-65.81996,-61.85622,56.90413,57.42599
1973,-65.81978,-61.85617,56.61879,57.42599
1974,-65.81961,-61.85612,56.34009,57.42599
1975,-65.81943,-61.85607,56.109,57.42599
1976,-65.81925,-61.85602,55.90727,57.42599
1977,-65.81907,-61.85597,55.75312,57.42599
1978,-65.8189,-61.85593,55.63525,57.42599
1979,-65.81872,-61.85588,55.53093,57.42599
1980,-65.81854,-61.85583,55.38718,57.42599
1981,-65.81836,-61.85578,55.158,57.42599
1982,-65.81819,-61.85574,54.80075,57.42599
1983,-65.81801,-61.85569,54.49191,57.42599
1984,-65.81783,-61.85564,54.27425,57.42599
1985,-65.81765,-61.85559,53.84473,57.42599
1986,-65.81748,-61.85554,53.32148,57.42599
1987,-65.8173,-61.85549,52.82832,57.42599
1988,-65.81712,-61.85544,52.30233,57.42599
1989,-65.81694,-61.85539,51.81205,57.42599
1990,-65.81677,-61.85534,51.41566,57.42599
1991,-65.81659,-61.85529,51.09335,57.42599
1992,-65.81641,-61.85524,50.86067,57.42599
1993,-65.81623,-61.85519,50.68236,57.42599
1994,-65.81606,-61.85514,50.5943,57.42599
1995,-65.81588,-61.8551,50.66196,57.42599
1996,-65.8157,-61.85505,50.89272,57.42599
1997,-65.81552,-61.855,51.28959,57.42599
1998,-65.81535,-61.85496,51.87414,57.42599
1999,-65.81517,-61.85491,52.63023,57.42599
2000,-65.81499,-61.85486,53.59159,57.42599
2001,-65.81481,-61.85481,54.6884,57.42599
2002,-65.81464,-61.85476,55.76042,57.42599
2003,-65.81446,-61.85471,56.66729,57.42599
2004,-65.81428,-61.85466,57.4903,57.4903
2005,-65.8141,-61.85461,58.16004,58.16004
2006,-65.81393,-61.85456,58.5825,58.5825
2007,-65.81375,-61.85451,58.84881,58.84881
2008,-65.81357,-61.85446,59.07069,59.07069
2009,-65.81339,-61.85441,59.24924,59.24924
2010,-65.81322,-61.85436,59.26404,59.26404
2011,-65.81304,-61.85431,59.16943,59.26404
2012,-65.81286,-61.85427,59.01261,59.26404
2013,-65.81268,-61.85422,58.73613,59.26404
2014,-65.81251,-61.85417,58.33917,59.26404
2015,-65.81233,-61.85412,57.8419,59.26404
2016,-65.81215,-61.85407,57.25802,59.26404
2017,-65.81197,-61.85403,56.59565,59.26404
2018,-65.8118,-61.85398,55.72357,59.26404
2019,-65.81162,-61.85393,54.71852,59.26404
2020,-65.81144,-61.85388,53.63939,59.26404
2021,-65.81126,-61.85383,52.58467,59.26404
2022,-65.81109,-61.85378,51.57389,59.26404
2023,-65.81091,-61.85373,50.66122,59.26404
2024,-65.81073,-61.85368,49.94398,59.26404
2025,-65.81055,-61.85363,49.3909,59.26404
2026,-65.81038,-61.85358,49.01404,59.26404
2027,-65.8102,-61.85353,48.87896,59.26404
2028,-65.81002,-61.85348,48.99027,59.26404
2029,-65.80984,-61.85343,49.30885,59.26404
2030,-65.80967,-61.85338,49.91213,59.26404
2031,-65.80949,-61.85333,50.77374,59.26404
2032,-65.80931,-61.85328,51.84758,59.26404
2033,-65.80913,-61.85323,53.03695,59.26404
2034,-65.80896,-61.85318,54.16045,59.26404
2035,-65.80878,-61.85313,55.17746,59.26404
2036,-65.8086,-61.85308,56.10499,59.26404
2037,-65.80842,-61.85304,56.90224,59.26404
2038,-65.80825,-61.85299,57.51729,59.26404
2039,-65.80807,-61.85294,58.01698,59.26404
2040,-65.80789,-61.85289,58.47062,59.26404
2041,-65.80771,-61.85284,58.80168,59.26404
2042,-65.80754,-61.8528,59.08151,59.26404
2043,-65.80736,-61.85275,59.31099,59.31099
2044,-65.80718,-61.8527,59.39812,59.39812
2045,-65.807,-61.85265,59.40766,59.40766
2046,-65.80683,-61.8526,59.28171,59.28171
2047,-65.80665,-61.85255,59.07862,59.07862
2048,-65.80647,-61.8525,58.84381,58.84381
2049,-65.80629,-61.85246,58.49051,58.49051
2050,-65.80612,-61.85241,57.97698,57.97698
2051,-65.80594,-61.85236,57.39504,57.39504
2052,-65.80576,-61.85231,56.84538,56.84538
2053,-65.80558,-61.85226,56.24925,56.24925
2054,-65.80541,-61.85221,55.52888,55.52888
2055,-65.80523,-61.85216,54.68766,54.68766
2056,-65.80505,-61.85211,53.72747,54.465
2057,-65.80487,-61.85206,52.70868,54.465
2058,-65.8047,-61.85201,51.69431,54.465
2059,-65.80452,-61.85196,50.7675,54.465
2060,-65.80434,-61.85191,49.91389,54.465
2061,-65.80416,-61.85186,49.16953,54.465
2062,-65.80399,-61.85181,48.57107,54.465
2063,-65.80381,-61.85177,48.07998,54.465
2064,-65.80363,-61.85172,47.70412,54.465
2065,-65.80345,-61.85167,47.49174,54.465
2066,-65.80328,-61.85162,47.47725,54.465
2067,-65.8031,-61.85157,47.67857,54.465
2068,-65.80292,-61.85153,48.09374,54.465
2069,-65.80274,-61.85148,48.73948,54.465
2070,-65.80257,-61.85143,49.56957,54.465
2071,-65.80239,-61.85138,50.49566,54.465
2072,-65.80221,-61.85133,51.37862,54.465
2073,-65.80203,-61.85128,52.09864,54.465
2074,-65.80186,-61.85123,52.78299,54.465
2075,-65.80168,-61.85118,53.36127,54.465
2076,-65.8015,-61.85113,53.70326,54.465
2077,-65.80132,-61.85108,53.9455,54.465
2078,-65.80115,-61.85103,54.19812,54.465
2079,-65.80097,-61.85098,54.37549,54.465
2080,-65.80079,-61.85094,54.45847,54.465
2081,-65.80061,-61.85089,54.465,54.465
2082,-65.80044,-61.85084,54.43068,54.43068
2083,-65.80026,-61.85079,54.37373,54.37373
2084,-65.80008,-61.85074,54.28292,54.28292
2085,-65.7999,-61.85069,54.1701,54.1701
2086,-65.79973,-61.85065,54.05109,54.05109
2087,-65.79955,-61.8506,53.96288,53.96288
2088,-65.79937,-61.85055,53.86916,53.86916
2089,-65.79919,-61.8505,53.75066,53.75066
2090,-65.79902,-61.85045,53.69918,53.69918
2091,-65.79884,-61.8504,53.70077,53.70077
2092,-65.79866,-61.85035,53.67176,53.67176
2093,-65.79848,-61.8503,53.63902,53.63902
2094,-65.79831,-61.85025,53.62611,53.62611
2095,-65.79813,-61.8502,53.6154,53.6154
2096,-65.79795,-61.85015,53.59003,53.59003
2097,-65.79777,-61.8501,53.56665,53.56665
2098,-65.7976,-61.85006,53.52723,53.52723
2099,-65.79742,-61.85001,53.47737,53.47737
2100,-65.79724,-61.84996,53.40847,53.40847
2101,-65.79706,-61.84991,53.32726,53.32726
2102,-65.79689,-61.84986,53.27308,53.27308
2103,-65.79671,-61.84981,53.22506,53.22506
2104,-65.79653,-61.84976,53.15379,53.15379
2105,-65.79635,-61.84972,53.07282,53.07282
2106,-65.79618,-61.84967,52.96905,52.96905
2107,-65.796,-61.84962,52.85271,52.85271
2108,-65.79582,-61.84957,52.75264,52.75264
2109,-65.79564,-61.84952,52.62807,52.62807
2110,-65.79547,-61.84947,52.43423,52.43423
2111,-65.79529,-61.84942,52.20029,52.20029
2112,-65.79511,-61.84937,51.95962,51.95962
2113,-65.79493,-61.84932,51.6634,51.6634
2114,-65.79476,-61.84928,51.29693,51.29693
2115,-65.79458,-61.84923,50.85497,50.85497
2116,-65.7944,-61.84918,50.41327,50.41327
2117,-65.79422,-61.84913,49.89068,49.89068
2118,-65.79405,-61.84908,49.30649,49.30649
2119,-65.79387,-61.84904,48.747,48.747
2120,-65.79369,-61.84899,48.19396,48.19396
2121,-65.79351,-61.84894,47.68073,47.68073
2122,-65.79334,-61.84889,47.25001,47.25001
2123,-65.79316,-61.84884,46.86365,46.86365
2124,-65.79298,-61.84879,46.54054,46.54054
2125,-65.7928,-61.84875,46.33844,46.33844
2126,-65.79263,-61.8487,46.26575,46.26575
2127,-65.79245,-61.84865,46.34374,46.34374
2128,-65.79227,-61.8486,46.58319,46.58319
2129,-65.79209,-61.84855,46.98122,46.98122
2130,-65.79192,-61.8485,47.5673,47.5673
2131,-65.79174,-61.84845,48.22742,48.22742
2132,-65.79156,-61.8484,48.86304,48.86304
2133,-65.79138,-61.84835,49.38391,49.38391
2134,-65.79121,-61.8483,49.80951,49.80951
2135,-65.79103,-61.84825,50.21773,50.21773
2136,-65.79085,-61.8482,50.52781,50.52781
2137,-65.79067,-61.84815,50.7214,50.7214
2138,-65.7905,-61.84811,50.868,50.868
2139,-65.79032,-61.84806,50.96406,50.96406
2140,-65.79014,-61.84801,50.97393,50.97393
2141,-65.78996,-61.84796,50.88423,50.88423
2142,-65.78979,-61.84791,50.72275,50.72275
2143,-65.78961,-61.84786,50.49562,50.49562
2144,-65.78943,-61.84781,50.19599,50.19599
2145,-65.78925,-61.84776,49.82999,49.82999
2146,-65.78908,-61.84771,49.4104,49.4104
2147,-65.7889,-61.84767,48.97716,48.97716
2148,-65.78872,-61.84762,48.50153,48.50153
2149,-65.78854,-61.84757,48.03382,48.03382
2150,-65.78837,-61.84752,47.61677,47.61677
2151,-65.78819,-61.84747,47.22696,47.22696
2152,-65.78801,-61.84742,46.8935,46.8935
2153,-65.78783,-61.84737,46.61344,46.61344
2154,-65.78766,-61.84732,46.37891,46.37891
2155,-65.78748,-61.84727,46.19705,46.19705
2156,-65.7873,-61.84722,46.0514,46.0514
2157,-65.78712,-61.84718,45.94104,45.94104
2158,-65.78695,-61.84713,45.88538,45.88538
2159,-65.78677,-61.84708,45.84487,45.84487
2160,-65.78659,-61.84703,45.81178,45.81178
2161,-65.78641,-61.84698,45.83405,45.83405
2162,-65.78624,-61.84694,45.84728,45.84728
2163,-65.78606,-61.84689,45.86257,45.86257
2164,-65.78588,-61.84684,45.92597,45.92597
2165,-65.7857,-61.84679,46.03814,46.03814
2166,-65.78553,-61.84674,46.22044,46.22044
2167,-65.78535,-61.84669,46.44416,46.44416
2168,-65.78517,-61.84664,46.66935,46.66935
2169,-65.78499,-61.84659,46.88587,46.88587
2170,-65.78482,-61.84654,47.1189,47.1189
2171,-65.78464,-61.84649,47.34331,47.34331
2172,-65.78446,-61.84644,47.53702,47.53702
2173,-65.78428,-61.84639,47.74692,47.74692
2174,-65.78411,-61.84634,47.97359,47.97359
2175,-65.78393,-61.84629,48.1623,48.1623
2176,-65.78375,-61.84624,48.3205,48.3205
2177,-65.78357,-61.84619,48.52233,48.52233
2178,-65.7834,-61.84614,48.69552,48.69552
2179,-65.78322,-61.84609,48.81918,48.81918
2180,-65.78304,-61.84605,48.91074,48.91074
2181,-65.78286,-61.846,49.04365,49.04365
2182,-65.78269,-61.84595,49.16171,49.16171
2183,-65.78251,-61.8459,49.20894,49.20894
2184,-65.78233,-61.84585,49.23473,49.23473
2185,-65.78215,-61.8458,49.25644,49.25644
2186,-65.78198,-61.84575,49.23661,49.23661
2187,-65.7818,-61.8457,49.17572,49.17572
2188,-65.78162,-61.84565,49.11622,49.11622
2189,-65.78144,-61.8456,49.09413,49.09413
2190,-65.78127,-61.84555,49.0823,49.0823
2191,-65.78109,-61.84551,49.02011,49.02011
2192,-65.78091,-61.84546,48.95055,48.95055
2193,-65.78073,-61.84541,48.88724,48.88724
2194,-65.78056,-61.84537,48.83754,48.83754
2195,-65.78038,-61.84532,48.85353,48.85353
2196,-65.7802,-61.84527,48.85246,48.85246
2197,-65.78002,-61.84522,48.86715,48.86715
2198,-65.77985,-61.84517,48.87889,48.87889
2199,-65.77967,-61.84513,48.86314,48.86314
2200,-65.77949,-61.84508,48.90799,48.90799
2201,-65.77931,-61.84503,48.96209,48.96209
2202,-65.77914,-61.84498,48.98111,48.98111
2203,-65.77896,-61.84493,49.00928,49.00928
2204,-65.77878,-61.84488,49.05785,49.05785
2205,-65.7786,-61.84483,49.13965,49.13965
2206,-65.77843,-61.84478,49.25543,49.25543
2207,-65.77825,-61.84473,49.37487,49.37487
2208,-65.77807,-61.84468,49.54242,49.54242
2209,-65.77789,-61.84463,49.70911,49.70911
2210,-65.77772,-61.84458,49.89072,49.89072
2211,-65.77754,-61.84454,50.12248,50.12248
2212,-65.77736,-61.84449,50.36404,50.36404
2213,-65.77718,-61.84444,50.62305,50.62305
2214,-65.77701,-61.84439,50.89124,50.89124
2215,-65.77683,-61.84434,51.18705,51.18705
2216,-65.77665,-61.84429,51.4973,51.4973
2217,-65.77647,-61.84424,51.77543,51.77543
2218,-65.7763,-61.84419,52.06944,52.06944
2219,-65.77612,-61.84414,52.34972,52.34972
2220,-65.77594,-61.84409,52.62141,52.62141
2221,-65.77576,-61.84404,52.86116,52.86116
2222,-65.77559,-61.84399,52.97597,52.97597
2223,-65.77541,-61.84395,53.01049,53.01049
2224,-65.77523,-61.8439,53.08651,53.08651
2225,-65.77505,-61.84385,53.20085,53.20085
2226,-65.77488,-61.8438,53.26034,53.26034
2227,-65.7747,-61.84375,53.2141,53.2141
2228,-65.77452,-61.8437,53.18963,53.18963
2229,-65.77434,-61.84365,53.18874,53.18874
2230,-65.77417,-61.8436,53.22186,53.22186
2231,-65.77399,-61.84355,53.25279,53.25279
2232,-65.77381,-61.8435,53.25591,53.25591
2233,-65.77363,-61.84345,53.22369,53.22369
2234,-65.77346,-61.8434,53.16333,53.16333
2235,-65.77328,-61.84335,53.0643,53.0643
2236,-65.7731,-61.84331,52.91424,52.91424
2237,-65.77292,-61.84326,52.70654,52.70654
2238,-65.77275,-61.84321,52.46913,52.46913
2239,-65.77257,-61.84316,52.21816,52.21816
2240,-65.77239,-61.84311,51.93757,51.93757
2241,-65.77221,-61.84306,51.68441,51.68441
2242,-65.77204,-61.84301,51.48147,51.48147
2243,-65.77186,-61.84296,51.31256,51.31256
2244,-65.77168,-61.84291,51.19446,51.19446
2245,-65.7715,-61.84286,51.08696,51.08696
2246,-65.77133,-61.84281,50.9661,50.9661
2247,-65.77115,-61.84277,50.86782,50.86782
2248,-65.77097,-61.84272,50.75497,50.75497
2249,-65.77079,-61.84267,50.63074,50.63074
2250,-65.77062,-61.84262,50.54422,50.54422
2251,-65.77044,-61.84257,50.45365,50.45365
2252,-65.77026,-61.84253,50.35691,50.35691
2253,-65.77008,-61.84248,50.28007,50.28007
2254,-65.76991,-61.84243,50.2273,50.2273
2255,-65.76973,-61.84238,50.16826,50.16826
2256,-65.76955,-61.84233,50.11602,50.11602
2257,-65.76937,-61.84229,50.09085,50.09085
2258,-65.7692,-61.84224,50.07734,50.07734
2259,-65.76902,-61.84219,50.06085,50.06085
2260,-65.76884,-61.84214,50.02093,50.02093
2261,-65.76866,-61.84209,49.96323,49.96323
2262,-65.76849,-61.84204,49.90424,49.90424
2263,-65.76831,-61.84199,49.83827,49.83827
2264,-65.76813,-61.84194,49.77773,49.77773
2265,-65.76795,-61.84189,49.77711,49.77711
2266,-65.76778,-61.84185,49.83142,49.83142
2267,-65.7676,-61.8418,49.90812,49.90812
2268,-65.76742,-61.84175,50.04096,50.04096
2269,-65.76724,-61.8417,50.20767,50.20767
2270,-65.76707,-61.84165,50.40649,50.40649
2271,-65.76689,-61.8416,50.65252,50.65252
2272,-65.76671,-61.84155,50.90627,50.90627
2273,-65.76653,-61.8415,51.11776,51.11776
2274,-65.76636,-61.84145,51.32587,51.32587
